tile_id,xmin,ymin,xmax,ymax
t17_508,169830,5074920,179820,5084910
t17_509,169830,5084910,179820,5094900
t17_513,169830,5124870,179820,5134860
t17_514,169830,5134860,179820,5144850
t17_518,169830,5174820,179820,5184810
t17_519,169830,5184810,179820,5194800
t17_527,169830,5264730,179820,5274720
t17_528,169830,5274720,179820,5284710
t17_538,169830,5374620,179820,5384610
t17_540,169830,5394600,179820,5404590
t17_546,169830,5454540,179820,5464530
t17_547,169830,5464530,179820,5474520
t17_551,169830,5504490,179820,5514480
t17_552,169830,5514480,179820,5524470
t17_556,169830,5554440,179820,5564430
t17_557,169830,5564430,179820,5574420
t17_561,169830,5604390,179820,5614380
t17_562,169830,5614380,179820,5624370
t17_566,169830,5654340,179820,5664330
t17_567,169830,5664330,179820,5674320
t17_571,169830,5704290,179820,5714280
t17_572,169830,5714280,179820,5724270
t17_576,169830,5754240,179820,5764230
t17_577,169830,5764230,179820,5774220
t17_581,169830,5804190,179820,5814180
t17_582,169830,5814180,179820,5824170
t17_586,169830,5854140,179820,5864130
t17_587,169830,5864130,179820,5874120
t17_591,169830,5904090,179820,5914080
t17_592,169830,5914080,179820,5924070
t17_596,169830,5954040,179820,5964030
t17_597,169830,5964030,179820,5974020
t17_601,169830,6003990,179820,6013980
t17_602,169830,6013980,179820,6023970
t17_606,169830,6053940,179820,6063930
t17_607,169830,6063930,179820,6073920
t18_407,179820,4065930,189810,4075920
t18_408,179820,4075920,189810,4085910
t18_413,179820,4125870,189810,4135860
t18_414,179820,4135860,189810,4145850
t18_418,179820,4175820,189810,4185810
t18_419,179820,4185810,189810,4195800
t18_423,179820,4225770,189810,4235760
t18_424,179820,4235760,189810,4245750
t18_428,179820,4275720,189810,4285710
t18_429,179820,4285710,189810,4295700
t18_438,179820,4375620,189810,4385610
t18_440,179820,4395600,189810,4405590
t18_463,179820,4625370,189810,4635360
t18_464,179820,4635360,189810,4645350
t18_468,179820,4675320,189810,4685310
t18_469,179820,4685310,189810,4695300
t18_473,179820,4725270,189810,4735260
t18_474,179820,4735260,189810,4745250
t18_478,179820,4775220,189810,4785210
t18_479,179820,4785210,189810,4795200
t18_483,179820,4825170,189810,4835160
t18_484,179820,4835160,189810,4845150
t18_488,179820,4875120,189810,4885110
t18_489,179820,4885110,189810,4895100
t18_493,179820,4925070,189810,4935060
t18_494,179820,4935060,189810,4945050
t18_498,179820,4975020,189810,4985010
t18_499,179820,4985010,189810,4995000
t18_503,179820,5024970,189810,5034960
t18_504,179820,5034960,189810,5044950
t18_508,179820,5074920,189810,5084910
t18_509,179820,5084910,189810,5094900
t18_513,179820,5124870,189810,5134860
t18_514,179820,5134860,189810,5144850
t18_518,179820,5174820,189810,5184810
t18_519,179820,5184810,189810,5194800
t18_523,179820,5224770,189810,5234760
t18_524,179820,5234760,189810,5244750
t18_528,179820,5274720,189810,5284710
t18_529,179820,5284710,189810,5294700
t18_535,179820,5344650,189810,5354640
t18_536,179820,5354640,189810,5364630
t18_542,179820,5414580,189810,5424570
t18_543,179820,5424570,189810,5434560
t18_548,179820,5474520,189810,5484510
t18_549,179820,5484510,189810,5494500
t18_553,179820,5524470,189810,5534460
t18_554,179820,5534460,189810,5544450
t18_558,179820,5574420,189810,5584410
t18_559,179820,5584410,189810,5594400
t18_563,179820,5624370,189810,5634360
t18_564,179820,5634360,189810,5644350
t18_568,179820,5674320,189810,5684310
t18_569,179820,5684310,189810,5694300
t18_573,179820,5724270,189810,5734260
t18_574,179820,5734260,189810,5744250
t18_578,179820,5774220,189810,5784210
t18_579,179820,5784210,189810,5794200
t18_583,179820,5824170,189810,5834160
t18_584,179820,5834160,189810,5844150
t18_588,179820,5874120,189810,5884110
t18_589,179820,5884110,189810,5894100
t18_593,179820,5924070,189810,5934060
t18_594,179820,5934060,189810,5944050
t18_598,179820,5974020,189810,5984010
t18_599,179820,5984010,189810,5994000
t18_603,179820,6023970,189810,6033960
t18_604,179820,6033960,189810,6043950
t18_608,179820,6073920,189810,6083910
t18_609,179820,6083910,189810,6093900
t19_406,189810,4055940,199800,4065930
t19_407,189810,4065930,199800,4075920
t19_411,189810,4105890,199800,4115880
t19_412,189810,4115880,199800,4125870
t19_416,189810,4155840,199800,4165830
t19_417,189810,4165830,199800,4175820
t19_421,189810,4205790,199800,4215780
t19_422,189810,4215780,199800,4225770
t19_426,189810,4255740,199800,4265730
t19_427,189810,4265730,199800,4275720
t19_431,189810,4305690,199800,4315680
t19_432,189810,4315680,199800,4325670
t19_438,189810,4375620,199800,4385610
t19_456,189810,4555440,199800,4565430
t19_460,189810,4595400,199800,4605390
t19_461,189810,4605390,199800,4615380
t19_465,189810,4645350,199800,4655340
t19_466,189810,4655340,199800,4665330
t19_470,189810,4695300,199800,4705290
t19_471,189810,4705290,199800,4715280
t19_475,189810,4745250,199800,4755240
t19_476,189810,4755240,199800,4765230
t19_480,189810,4795200,199800,4805190
t19_481,189810,4805190,199800,4815180
t19_485,189810,4845150,199800,4855140
t19_486,189810,4855140,199800,4865130
t19_490,189810,4895100,199800,4905090
t19_491,189810,4905090,199800,4915080
t19_495,189810,4945050,199800,4955040
t19_496,189810,4955040,199800,4965030
t19_500,189810,4995000,199800,5004990
t19_501,189810,5004990,199800,5014980
t19_505,189810,5044950,199800,5054940
t19_506,189810,5054940,199800,5064930
t19_510,189810,5094900,199800,5104890
t19_511,189810,5104890,199800,5114880
t19_515,189810,5144850,199800,5154840
t19_516,189810,5154840,199800,5164830
t19_520,189810,5194800,199800,5204790
t19_521,189810,5204790,199800,5214780
t19_525,189810,5244750,199800,5254740
t19_526,189810,5254740,199800,5264730
t19_530,189810,5294700,199800,5304690
t19_531,189810,5304690,199800,5314680
t19_536,189810,5354640,199800,5364630
t19_537,189810,5364630,199800,5374620
t19_541,189810,5404590,199800,5414580
t19_542,189810,5414580,199800,5424570
t19_546,189810,5454540,199800,5464530
t19_547,189810,5464530,199800,5474520
t19_551,189810,5504490,199800,5514480
t19_552,189810,5514480,199800,5524470
t19_556,189810,5554440,199800,5564430
t19_557,189810,5564430,199800,5574420
t19_561,189810,5604390,199800,5614380
t19_562,189810,5614380,199800,5624370
t19_566,189810,5654340,199800,5664330
t19_567,189810,5664330,199800,5674320
t19_571,189810,5704290,199800,5714280
t19_572,189810,5714280,199800,5724270
t19_576,189810,5754240,199800,5764230
t19_577,189810,5764230,199800,5774220
t19_581,189810,5804190,199800,5814180
t19_582,189810,5814180,199800,5824170
t19_586,189810,5854140,199800,5864130
t19_587,189810,5864130,199800,5874120
t19_591,189810,5904090,199800,5914080
t19_592,189810,5914080,199800,5924070
t19_596,189810,5954040,199800,5964030
t19_597,189810,5964030,199800,5974020
t19_601,189810,6003990,199800,6013980
t19_602,189810,6013980,199800,6023970
t19_606,189810,6053940,199800,6063930
t19_607,189810,6063930,199800,6073920
t20_400,199800,3996000,209790,4005990
t20_403,199800,4025970,209790,4035960
t20_407,199800,4065930,209790,4075920
t20_408,199800,4075920,209790,4085910
t20_412,199800,4115880,209790,4125870
t20_413,199800,4125870,209790,4135860
t20_417,199800,4165830,209790,4175820
t20_418,199800,4175820,209790,4185810
t20_422,199800,4215780,209790,4225770
t20_423,199800,4225770,209790,4235760
t20_427,199800,4265730,209790,4275720
t20_428,199800,4275720,209790,4285710
t20_432,199800,4315680,209790,4325670
t20_433,199800,4325670,209790,4335660
t20_456,199800,4555440,209790,4565430
t20_457,199800,4565430,209790,4575420
t20_461,199800,4605390,209790,4615380
t20_462,199800,4615380,209790,4625370
t20_466,199800,4655340,209790,4665330
t20_467,199800,4665330,209790,4675320
t20_471,199800,4705290,209790,4715280
t20_472,199800,4715280,209790,4725270
t20_476,199800,4755240,209790,4765230
t20_477,199800,4765230,209790,4775220
t20_481,199800,4805190,209790,4815180
t20_482,199800,4815180,209790,4825170
t20_486,199800,4855140,209790,4865130
t20_487,199800,4865130,209790,4875120
t20_491,199800,4905090,209790,4915080
t20_492,199800,4915080,209790,4925070
t20_496,199800,4955040,209790,4965030
t20_497,199800,4965030,209790,4975020
t20_501,199800,5004990,209790,5014980
t20_502,199800,5014980,209790,5024970
t20_506,199800,5054940,209790,5064930
t20_507,199800,5064930,209790,5074920
t20_511,199800,5104890,209790,5114880
t20_512,199800,5114880,209790,5124870
t20_516,199800,5154840,209790,5164830
t20_517,199800,5164830,209790,5174820
t20_521,199800,5204790,209790,5214780
t20_522,199800,5214780,209790,5224770
t20_526,199800,5254740,209790,5264730
t20_527,199800,5264730,209790,5274720
t20_531,199800,5304690,209790,5314680
t20_532,199800,5314680,209790,5324670
t20_536,199800,5354640,209790,5364630
t20_537,199800,5364630,209790,5374620
t20_541,199800,5404590,209790,5414580
t20_542,199800,5414580,209790,5424570
t20_546,199800,5454540,209790,5464530
t20_547,199800,5464530,209790,5474520
t20_551,199800,5504490,209790,5514480
t20_552,199800,5514480,209790,5524470
t20_556,199800,5554440,209790,5564430
t20_557,199800,5564430,209790,5574420
t20_561,199800,5604390,209790,5614380
t20_562,199800,5614380,209790,5624370
t20_566,199800,5654340,209790,5664330
t20_567,199800,5664330,209790,5674320
t20_571,199800,5704290,209790,5714280
t20_572,199800,5714280,209790,5724270
t20_576,199800,5754240,209790,5764230
t20_577,199800,5764230,209790,5774220
t20_581,199800,5804190,209790,5814180
t20_582,199800,5814180,209790,5824170
t20_586,199800,5854140,209790,5864130
t20_587,199800,5864130,209790,5874120
t20_591,199800,5904090,209790,5914080
t20_592,199800,5914080,209790,5924070
t20_596,199800,5954040,209790,5964030
t20_597,199800,5964030,209790,5974020
t20_601,199800,6003990,209790,6013980
t20_602,199800,6013980,209790,6023970
t20_606,199800,6053940,209790,6063930
t20_607,199800,6063930,209790,6073920
t20_611,199800,6103890,209790,6113880
t20_612,199800,6113880,209790,6123870
t21_401,209790,4005990,219780,4015980
t21_402,209790,4015980,219780,4025970
t21_406,209790,4055940,219780,4065930
t21_407,209790,4065930,219780,4075920
t21_411,209790,4105890,219780,4115880
t21_412,209790,4115880,219780,4125870
t21_416,209790,4155840,219780,4165830
t21_417,209790,4165830,219780,4175820
t21_421,209790,4205790,219780,4215780
t21_422,209790,4215780,219780,4225770
t21_426,209790,4255740,219780,4265730
t21_427,209790,4265730,219780,4275720
t21_431,209790,4305690,219780,4315680
t21_432,209790,4315680,219780,4325670
t21_436,209790,4355640,219780,4365630
t21_437,209790,4365630,219780,4375620
t21_460,209790,4595400,219780,4605390
t21_461,209790,4605390,219780,4615380
t21_465,209790,4645350,219780,4655340
t21_466,209790,4655340,219780,4665330
t21_470,209790,4695300,219780,4705290
t21_471,209790,4705290,219780,4715280
t21_475,209790,4745250,219780,4755240
t21_476,209790,4755240,219780,4765230
t21_480,209790,4795200,219780,4805190
t21_481,209790,4805190,219780,4815180
t21_485,209790,4845150,219780,4855140
t21_486,209790,4855140,219780,4865130
t21_490,209790,4895100,219780,4905090
t21_491,209790,4905090,219780,4915080
t21_495,209790,4945050,219780,4955040
t21_496,209790,4955040,219780,4965030
t21_500,209790,4995000,219780,5004990
t21_501,209790,5004990,219780,5014980
t21_505,209790,5044950,219780,5054940
t21_506,209790,5054940,219780,5064930
t21_510,209790,5094900,219780,5104890
t21_511,209790,5104890,219780,5114880
t21_515,209790,5144850,219780,5154840
t21_516,209790,5154840,219780,5164830
t21_520,209790,5194800,219780,5204790
t21_521,209790,5204790,219780,5214780
t21_525,209790,5244750,219780,5254740
t21_526,209790,5254740,219780,5264730
t21_530,209790,5294700,219780,5304690
t21_531,209790,5304690,219780,5314680
t21_535,209790,5344650,219780,5354640
t21_536,209790,5354640,219780,5364630
t21_540,209790,5394600,219780,5404590
t21_541,209790,5404590,219780,5414580
t21_545,209790,5444550,219780,5454540
t21_546,209790,5454540,219780,5464530
t21_550,209790,5494500,219780,5504490
t21_551,209790,5504490,219780,5514480
t21_555,209790,5544450,219780,5554440
t21_556,209790,5554440,219780,5564430
t21_560,209790,5594400,219780,5604390
t21_561,209790,5604390,219780,5614380
t21_565,209790,5644350,219780,5654340
t21_566,209790,5654340,219780,5664330
t21_570,209790,5694300,219780,5704290
t21_571,209790,5704290,219780,5714280
t21_575,209790,5744250,219780,5754240
t21_576,209790,5754240,219780,5764230
t21_580,209790,5794200,219780,5804190
t21_581,209790,5804190,219780,5814180
t21_585,209790,5844150,219780,5854140
t21_586,209790,5854140,219780,5864130
t21_590,209790,5894100,219780,5904090
t21_591,209790,5904090,219780,5914080
t21_595,209790,5944050,219780,5954040
t21_596,209790,5954040,219780,5964030
t21_600,209790,5994000,219780,6003990
t21_601,209790,6003990,219780,6013980
t21_605,209790,6043950,219780,6053940
t21_606,209790,6053940,219780,6063930
t21_610,209790,6093900,219780,6103890
t21_611,209790,6103890,219780,6113880
t21_615,209790,6143850,219780,6153840
t21_616,209790,6153840,219780,6163830
t22_402,219780,4015980,229770,4025970
t22_403,219780,4025970,229770,4035960
t22_407,219780,4065930,229770,4075920
t22_408,219780,4075920,229770,4085910
t22_412,219780,4115880,229770,4125870
t22_413,219780,4125870,229770,4135860
t22_417,219780,4165830,229770,4175820
t22_418,219780,4175820,229770,4185810
t22_422,219780,4215780,229770,4225770
t22_423,219780,4225770,229770,4235760
t22_427,219780,4265730,229770,4275720
t22_428,219780,4275720,229770,4285710
t22_432,219780,4315680,229770,4325670
t22_433,219780,4325670,229770,4335660
t22_437,219780,4365630,229770,4375620
t22_438,219780,4375620,229770,4385610
t22_460,219780,4595400,229770,4605390
t22_461,219780,4605390,229770,4615380
t22_465,219780,4645350,229770,4655340
t22_466,219780,4655340,229770,4665330
t22_470,219780,4695300,229770,4705290
t22_471,219780,4705290,229770,4715280
t22_475,219780,4745250,229770,4755240
t22_476,219780,4755240,229770,4765230
t22_480,219780,4795200,229770,4805190
t22_481,219780,4805190,229770,4815180
t22_485,219780,4845150,229770,4855140
t22_486,219780,4855140,229770,4865130
t22_490,219780,4895100,229770,4905090
t22_491,219780,4905090,229770,4915080
t22_495,219780,4945050,229770,4955040
t22_496,219780,4955040,229770,4965030
t22_500,219780,4995000,229770,5004990
t22_501,219780,5004990,229770,5014980
t22_505,219780,5044950,229770,5054940
t22_506,219780,5054940,229770,5064930
t22_510,219780,5094900,229770,5104890
t22_511,219780,5104890,229770,5114880
t22_515,219780,5144850,229770,5154840
t22_516,219780,5154840,229770,5164830
t22_520,219780,5194800,229770,5204790
t22_521,219780,5204790,229770,5214780
t22_525,219780,5244750,229770,5254740
t22_526,219780,5254740,229770,5264730
t22_530,219780,5294700,229770,5304690
t22_531,219780,5304690,229770,5314680
t22_535,219780,5344650,229770,5354640
t22_536,219780,5354640,229770,5364630
t22_540,219780,5394600,229770,5404590
t22_541,219780,5404590,229770,5414580
t22_545,219780,5444550,229770,5454540
t22_546,219780,5454540,229770,5464530
t22_550,219780,5494500,229770,5504490
t22_551,219780,5504490,229770,5514480
t22_555,219780,5544450,229770,5554440
t22_556,219780,5554440,229770,5564430
t22_560,219780,5594400,229770,5604390
t22_561,219780,5604390,229770,5614380
t22_565,219780,5644350,229770,5654340
t22_566,219780,5654340,229770,5664330
t22_570,219780,5694300,229770,5704290
t22_571,219780,5704290,229770,5714280
t22_575,219780,5744250,229770,5754240
t22_576,219780,5754240,229770,5764230
t22_580,219780,5794200,229770,5804190
t22_581,219780,5804190,229770,5814180
t22_585,219780,5844150,229770,5854140
t22_586,219780,5854140,229770,5864130
t22_590,219780,5894100,229770,5904090
t22_591,219780,5904090,229770,5914080
t22_595,219780,5944050,229770,5954040
t22_596,219780,5954040,229770,5964030
t22_600,219780,5994000,229770,6003990
t22_601,219780,6003990,229770,6013980
t22_605,219780,6043950,229770,6053940
t22_606,219780,6053940,229770,6063930
t22_610,219780,6093900,229770,6103890
t22_611,219780,6103890,229770,6113880
t22_615,219780,6143850,229770,6153840
t22_616,219780,6153840,229770,6163830
t22_620,219780,6193800,229770,6203790
t22_621,219780,6203790,229770,6213780
t23_396,229770,3956040,239760,3966030
t23_398,229770,3976020,239760,3986010
t23_402,229770,4015980,239760,4025970
t23_403,229770,4025970,239760,4035960
t23_407,229770,4065930,239760,4075920
t23_408,229770,4075920,239760,4085910
t23_412,229770,4115880,239760,4125870
t23_413,229770,4125870,239760,4135860
t23_417,229770,4165830,239760,4175820
t23_418,229770,4175820,239760,4185810
t23_422,229770,4215780,239760,4225770
t23_423,229770,4225770,239760,4235760
t23_427,229770,4265730,239760,4275720
t23_428,229770,4275720,239760,4285710
t23_432,229770,4315680,239760,4325670
t23_433,229770,4325670,239760,4335660
t23_437,229770,4365630,239760,4375620
t23_438,229770,4375620,239760,4385610
t23_461,229770,4605390,239760,4615380
t23_462,229770,4615380,239760,4625370
t23_466,229770,4655340,239760,4665330
t23_467,229770,4665330,239760,4675320
t23_471,229770,4705290,239760,4715280
t23_472,229770,4715280,239760,4725270
t23_476,229770,4755240,239760,4765230
t23_477,229770,4765230,239760,4775220
t23_481,229770,4805190,239760,4815180
t23_482,229770,4815180,239760,4825170
t23_486,229770,4855140,239760,4865130
t23_487,229770,4865130,239760,4875120
t23_491,229770,4905090,239760,4915080
t23_492,229770,4915080,239760,4925070
t23_496,229770,4955040,239760,4965030
t23_497,229770,4965030,239760,4975020
t23_501,229770,5004990,239760,5014980
t23_502,229770,5014980,239760,5024970
t23_506,229770,5054940,239760,5064930
t23_507,229770,5064930,239760,5074920
t23_511,229770,5104890,239760,5114880
t23_512,229770,5114880,239760,5124870
t23_516,229770,5154840,239760,5164830
t23_517,229770,5164830,239760,5174820
t23_521,229770,5204790,239760,5214780
t23_522,229770,5214780,239760,5224770
t23_526,229770,5254740,239760,5264730
t23_527,229770,5264730,239760,5274720
t23_531,229770,5304690,239760,5314680
t23_532,229770,5314680,239760,5324670
t23_536,229770,5354640,239760,5364630
t23_537,229770,5364630,239760,5374620
t23_541,229770,5404590,239760,5414580
t23_542,229770,5414580,239760,5424570
t23_546,229770,5454540,239760,5464530
t23_547,229770,5464530,239760,5474520
t23_551,229770,5504490,239760,5514480
t23_552,229770,5514480,239760,5524470
t23_556,229770,5554440,239760,5564430
t23_557,229770,5564430,239760,5574420
t23_561,229770,5604390,239760,5614380
t23_562,229770,5614380,239760,5624370
t23_566,229770,5654340,239760,5664330
t23_567,229770,5664330,239760,5674320
t23_571,229770,5704290,239760,5714280
t23_572,229770,5714280,239760,5724270
t23_576,229770,5754240,239760,5764230
t23_577,229770,5764230,239760,5774220
t23_581,229770,5804190,239760,5814180
t23_582,229770,5814180,239760,5824170
t23_586,229770,5854140,239760,5864130
t23_587,229770,5864130,239760,5874120
t23_591,229770,5904090,239760,5914080
t23_592,229770,5914080,239760,5924070
t23_596,229770,5954040,239760,5964030
t23_597,229770,5964030,239760,5974020
t23_601,229770,6003990,239760,6013980
t23_602,229770,6013980,239760,6023970
t23_606,229770,6053940,239760,6063930
t23_607,229770,6063930,239760,6073920
t23_611,229770,6103890,239760,6113880
t23_612,229770,6113880,239760,6123870
t23_616,229770,6153840,239760,6163830
t23_617,229770,6163830,239760,6173820
t23_621,229770,6203790,239760,6213780
t23_622,229770,6213780,239760,6223770
t24_395,239760,3946050,249750,3956040
t24_396,239760,3956040,249750,3966030
t24_401,239760,4005990,249750,4015980
t24_402,239760,4015980,249750,4025970
t24_406,239760,4055940,249750,4065930
t24_407,239760,4065930,249750,4075920
t24_411,239760,4105890,249750,4115880
t24_412,239760,4115880,249750,4125870
t24_416,239760,4155840,249750,4165830
t24_417,239760,4165830,249750,4175820
t24_421,239760,4205790,249750,4215780
t24_422,239760,4215780,249750,4225770
t24_426,239760,4255740,249750,4265730
t24_427,239760,4265730,249750,4275720
t24_431,239760,4305690,249750,4315680
t24_432,239760,4315680,249750,4325670
t24_436,239760,4355640,249750,4365630
t24_437,239760,4365630,249750,4375620
t24_464,239760,4635360,249750,4645350
t24_465,239760,4645350,249750,4655340
t24_469,239760,4685310,249750,4695300
t24_470,239760,4695300,249750,4705290
t24_474,239760,4735260,249750,4745250
t24_475,239760,4745250,249750,4755240
t24_479,239760,4785210,249750,4795200
t24_480,239760,4795200,249750,4805190
t24_484,239760,4835160,249750,4845150
t24_485,239760,4845150,249750,4855140
t24_489,239760,4885110,249750,4895100
t24_490,239760,4895100,249750,4905090
t24_494,239760,4935060,249750,4945050
t24_495,239760,4945050,249750,4955040
t24_499,239760,4985010,249750,4995000
t24_500,239760,4995000,249750,5004990
t24_504,239760,5034960,249750,5044950
t24_505,239760,5044950,249750,5054940
t24_509,239760,5084910,249750,5094900
t24_510,239760,5094900,249750,5104890
t24_514,239760,5134860,249750,5144850
t24_515,239760,5144850,249750,5154840
t24_519,239760,5184810,249750,5194800
t24_520,239760,5194800,249750,5204790
t24_524,239760,5234760,249750,5244750
t24_525,239760,5244750,249750,5254740
t24_529,239760,5284710,249750,5294700
t24_530,239760,5294700,249750,5304690
t24_535,239760,5344650,249750,5354640
t24_536,239760,5354640,249750,5364630
t24_540,239760,5394600,249750,5404590
t24_541,239760,5404590,249750,5414580
t24_545,239760,5444550,249750,5454540
t24_546,239760,5454540,249750,5464530
t24_550,239760,5494500,249750,5504490
t24_551,239760,5504490,249750,5514480
t24_555,239760,5544450,249750,5554440
t24_556,239760,5554440,249750,5564430
t24_560,239760,5594400,249750,5604390
t24_561,239760,5604390,249750,5614380
t24_565,239760,5644350,249750,5654340
t24_566,239760,5654340,249750,5664330
t24_570,239760,5694300,249750,5704290
t24_571,239760,5704290,249750,5714280
t24_575,239760,5744250,249750,5754240
t24_576,239760,5754240,249750,5764230
t24_580,239760,5794200,249750,5804190
t24_581,239760,5804190,249750,5814180
t24_585,239760,5844150,249750,5854140
t24_586,239760,5854140,249750,5864130
t24_590,239760,5894100,249750,5904090
t24_591,239760,5904090,249750,5914080
t24_595,239760,5944050,249750,5954040
t24_596,239760,5954040,249750,5964030
t24_600,239760,5994000,249750,6003990
t24_601,239760,6003990,249750,6013980
t24_605,239760,6043950,249750,6053940
t24_606,239760,6053940,249750,6063930
t24_610,239760,6093900,249750,6103890
t24_611,239760,6103890,249750,6113880
t24_615,239760,6143850,249750,6153840
t24_616,239760,6153840,249750,6163830
t24_620,239760,6193800,249750,6203790
t24_621,239760,6203790,249750,6213780
t24_625,239760,6243750,249750,6253740
t24_626,239760,6253740,249750,6263730
t24_634,239760,6333660,249750,6343650
t24_654,239760,6533460,249750,6543450
t24_658,239760,6573420,249750,6583410
t24_659,239760,6583410,249750,6593400
t24_663,239760,6623370,249750,6633360
t24_664,239760,6633360,249750,6643350
t25_400,249750,3996000,259740,4005990
t25_401,249750,4005990,259740,4015980
t25_405,249750,4045950,259740,4055940
t25_406,249750,4055940,259740,4065930
t25_410,249750,4095900,259740,4105890
t25_411,249750,4105890,259740,4115880
t25_415,249750,4145850,259740,4155840
t25_416,249750,4155840,259740,4165830
t25_420,249750,4195800,259740,4205790
t25_421,249750,4205790,259740,4215780
t25_425,249750,4245750,259740,4255740
t25_426,249750,4255740,259740,4265730
t25_430,249750,4295700,259740,4305690
t25_431,249750,4305690,259740,4315680
t25_435,249750,4345650,259740,4355640
t25_436,249750,4355640,259740,4365630
t25_464,249750,4635360,259740,4645350
t25_465,249750,4645350,259740,4655340
t25_475,249750,4745250,259740,4755240
t25_476,249750,4755240,259740,4765230
t25_480,249750,4795200,259740,4805190
t25_481,249750,4805190,259740,4815180
t25_485,249750,4845150,259740,4855140
t25_486,249750,4855140,259740,4865130
t25_490,249750,4895100,259740,4905090
t25_491,249750,4905090,259740,4915080
t25_495,249750,4945050,259740,4955040
t25_496,249750,4955040,259740,4965030
t25_500,249750,4995000,259740,5004990
t25_501,249750,5004990,259740,5014980
t25_505,249750,5044950,259740,5054940
t25_506,249750,5054940,259740,5064930
t25_510,249750,5094900,259740,5104890
t25_511,249750,5104890,259740,5114880
t25_515,249750,5144850,259740,5154840
t25_516,249750,5154840,259740,5164830
t25_520,249750,5194800,259740,5204790
t25_521,249750,5204790,259740,5214780
t25_529,249750,5284710,259740,5294700
t25_530,249750,5294700,259740,5304690
t25_536,249750,5354640,259740,5364630
t25_537,249750,5364630,259740,5374620
t25_541,249750,5404590,259740,5414580
t25_542,249750,5414580,259740,5424570
t25_546,249750,5454540,259740,5464530
t25_547,249750,5464530,259740,5474520
t25_551,249750,5504490,259740,5514480
t25_552,249750,5514480,259740,5524470
t25_556,249750,5554440,259740,5564430
t25_557,249750,5564430,259740,5574420
t25_561,249750,5604390,259740,5614380
t25_562,249750,5614380,259740,5624370
t25_566,249750,5654340,259740,5664330
t25_567,249750,5664330,259740,5674320
t25_571,249750,5704290,259740,5714280
t25_572,249750,5714280,259740,5724270
t25_576,249750,5754240,259740,5764230
t25_577,249750,5764230,259740,5774220
t25_581,249750,5804190,259740,5814180
t25_582,249750,5814180,259740,5824170
t25_586,249750,5854140,259740,5864130
t25_587,249750,5864130,259740,5874120
t25_591,249750,5904090,259740,5914080
t25_592,249750,5914080,259740,5924070
t25_596,249750,5954040,259740,5964030
t25_597,249750,5964030,259740,5974020
t25_601,249750,6003990,259740,6013980
t25_602,249750,6013980,259740,6023970
t25_606,249750,6053940,259740,6063930
t25_607,249750,6063930,259740,6073920
t25_611,249750,6103890,259740,6113880
t25_612,249750,6113880,259740,6123870
t25_616,249750,6153840,259740,6163830
t25_617,249750,6163830,259740,6173820
t25_621,249750,6203790,259740,6213780
t25_622,249750,6213780,259740,6223770
t25_626,249750,6253740,259740,6263730
t25_627,249750,6263730,259740,6273720
t25_631,249750,6303690,259740,6313680
t25_632,249750,6313680,259740,6323670
t25_648,249750,6473520,259740,6483510
t25_649,249750,6483510,259740,6493500
t25_653,249750,6523470,259740,6533460
t25_654,249750,6533460,259740,6543450
t25_658,249750,6573420,259740,6583410
t25_659,249750,6583410,259740,6593400
t25_663,249750,6623370,259740,6633360
t25_664,249750,6633360,259740,6643350
t26_399,259740,3986010,269730,3996000
t26_400,259740,3996000,269730,4005990
t26_404,259740,4035960,269730,4045950
t26_405,259740,4045950,269730,4055940
t26_409,259740,4085910,269730,4095900
t26_410,259740,4095900,269730,4105890
t26_414,259740,4135860,269730,4145850
t26_415,259740,4145850,269730,4155840
t26_419,259740,4185810,269730,4195800
t26_420,259740,4195800,269730,4205790
t26_424,259740,4235760,269730,4245750
t26_425,259740,4245750,269730,4255740
t26_429,259740,4285710,269730,4295700
t26_430,259740,4295700,269730,4305690
t26_434,259740,4335660,269730,4345650
t26_435,259740,4345650,269730,4355640
t26_464,259740,4635360,269730,4645350
t26_475,259740,4745250,269730,4755240
t26_479,259740,4785210,269730,4795200
t26_480,259740,4795200,269730,4805190
t26_484,259740,4835160,269730,4845150
t26_485,259740,4845150,269730,4855140
t26_489,259740,4885110,269730,4895100
t26_490,259740,4895100,269730,4905090
t26_494,259740,4935060,269730,4945050
t26_495,259740,4945050,269730,4955040
t26_499,259740,4985010,269730,4995000
t26_500,259740,4995000,269730,5004990
t26_504,259740,5034960,269730,5044950
t26_505,259740,5044950,269730,5054940
t26_509,259740,5084910,269730,5094900
t26_510,259740,5094900,269730,5104890
t26_514,259740,5134860,269730,5144850
t26_515,259740,5144850,269730,5154840
t26_519,259740,5184810,269730,5194800
t26_520,259740,5194800,269730,5204790
t26_533,259740,5324670,269730,5334660
t26_534,259740,5334660,269730,5344650
t26_538,259740,5374620,269730,5384610
t26_539,259740,5384610,269730,5394600
t26_544,259740,5434560,269730,5444550
t26_545,259740,5444550,269730,5454540
t26_554,259740,5534460,269730,5544450
t26_555,259740,5544450,269730,5554440
t26_559,259740,5584410,269730,5594400
t26_560,259740,5594400,269730,5604390
t26_564,259740,5634360,269730,5644350
t26_565,259740,5644350,269730,5654340
t26_569,259740,5684310,269730,5694300
t26_570,259740,5694300,269730,5704290
t26_574,259740,5734260,269730,5744250
t26_575,259740,5744250,269730,5754240
t26_579,259740,5784210,269730,5794200
