target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.18173769860428346,1.9173996435482974e-05,0.23359508098969622,1.5430378591727744e-05,-9.515723235387443e-07,0.37199302039491877,0
pd_inext_q0,888,-0.07606175218326539,3.6329807122662885,0.18039590116889537,1.919305646038598,-1.0737378166659926,0.20447472628375793,0
pd_inext_q1,888,-0.11063328759035351,1.2434792843156848,0.23251982618889258,0.9676249833076969,-0.033434387546552334,0.032205505461693845,0
pd_inext_q2,888,-0.17176829124203064,1.0056025741657773,0.2639661555755684,0.7990748751774208,0.0273793515010433,0.03254323062454829,0
td_inext_q0,895,-0.10605795672702145,11.908538994822498,0.20160325438879825,4.568268318377759,-3.095165175244572,-0.026864962451403514,0
td_inext_q1,895,-0.06275708720085316,2.6364748170332044,0.1813312338666448,1.6024892786270362,-0.309119560576942,0.023410026641056205,0
td_inext_q2,895,-0.1522855578449136,1.7565588035477346,0.22165657330029187,1.3141563889751215,0.08655333757614468,0.01282752168458032,0
lcbd_count_sorensen,2499,0.2153607172761831,1.8775927271967444e-05,0.22874544002914868,1.5260457730902633e-05,3.6846389034013132e-06,0.4075038870991271,1
pd_inext_q0,888,-0.6872854096419632,4.549239173653964,0.22589277658240292,3.479598672326912,1.597209880542061,-0.22533107057839433,1
pd_inext_q1,888,-0.34699608651447367,1.3694190927048553,0.25606947653391443,1.0380205778298606,-0.11628459308961328,0.01621852733156757,1
pd_inext_q2,888,-0.6871843319490507,1.206665156965046,0.316744179792189,0.919703031515482,-0.14180603691811067,-0.06755369182882728,1
td_inext_q0,895,-3.4091987919401587,23.776579701423668,0.40252090102116683,19.680884149973824,13.308302738328182,-0.2596656017753154,1
td_inext_q1,895,-0.3471152199796397,2.968308214546458,0.20415404219407257,2.1094806976256217,0.8714210116481623,0.007443570836772036,1
td_inext_q2,895,-0.23256477657926,1.8167179615750888,0.22924793477025346,1.3620268313947357,0.22591390337371633,-0.08237459804724781,1
lcbd_count_sorensen,2499,0.28991608231684773,1.7861634948168588e-05,0.217606698549526,1.4505010953905713e-05,2.0543329907351886e-06,0.4174635390770079,2
pd_inext_q0,888,-0.13772842147690723,3.7356295170403806,0.18549293446131299,2.002271882352854,-0.6753546009227014,0.036084132086085095,2
pd_inext_q1,888,-0.15473363538302998,1.267926619496025,0.23709126553542148,1.0368862013607671,0.2924692857603179,0.13235009045891458,2
pd_inext_q2,888,-0.09930053372622982,0.9740106936770875,0.25567342895151396,0.8078989876845507,0.1955574941139377,0.1642309208268418,2
td_inext_q0,895,-0.11358981706263438,11.949016654494338,0.20228851291828143,4.58426002099762,-2.87278857616651,-0.040123409025944405,2
td_inext_q1,895,-0.04792161123187322,2.618008311200986,0.1800611461471915,1.6081077905907473,-0.14925198360178712,0.10297233276149448,2
td_inext_q2,895,-0.05232018167732688,1.6786361959933793,0.21182367835920746,1.282672346284338,0.2691688230332296,0.152928737510114,2
lcbd_count_sorensen,2499,-0.11375363178910991,2.2369740051918827e-05,0.27252853919782244,1.771077889297659e-05,5.652008691754589e-06,0.331704169936138,3
pd_inext_q0,888,-0.2577476966656813,3.9277266911512645,0.19503153253829367,2.242138493994845,-0.18481623046611825,0.07962988010429345,3
pd_inext_q1,888,-0.20497715139247497,1.295217243371496,0.24219437517315306,0.9960307497148031,0.04395605747237385,0.05240932594782254,3
pd_inext_q2,888,-0.5195143782815457,1.1451382271198984,0.300593637268902,0.8839517750670545,0.12221797009558856,-0.02470282109332965,3
td_inext_q0,895,-0.7009780593901125,14.76790523471267,0.25001032932065576,6.338213144006919,-1.085153820044959,-0.09965304890027975,3
td_inext_q1,895,-0.04269152304743273,2.6114670101266575,0.17961124911527676,1.5764614287231953,-0.1313341860307042,0.0729873470225923,3
td_inext_q2,895,-0.15982587706511864,1.7622967113365042,0.22238062818294252,1.3131314017958495,0.08819589516562444,0.011903815589932844,3
lcbd_count_sorensen,2499,-0.07484116986231593,2.1975487454698038e-05,0.2677253951225603,1.7324409666859767e-05,6.561783715763018e-06,0.34345762851237555,4
pd_inext_q0,888,0.02694689744328882,3.454719294664669,0.17154431851025012,1.9901546210027425,-0.4840772438473098,0.1188380261249069,4
pd_inext_q1,888,-0.14877600728006546,1.2646515769287816,0.2364788610200413,0.9701449402958081,-0.030196339975930155,0.04834736984083449,4
pd_inext_q2,888,-0.23060924728336296,1.0305417543370141,0.2705125782699107,0.7950637310209643,-0.05753908517740271,0.019642890300510873,4
td_inext_q0,895,-0.0846536844047785,11.792749919587004,0.19964302615254745,4.537846431912391,-2.724156800001895,-0.038248711734343174,4
td_inext_q1,895,-0.17946252240165794,2.7774656421753425,0.19102828847977,1.584584972327488,-0.3976006459821,0.042151676321188665,4
td_inext_q2,895,-0.1591092224768742,1.7617521670198752,0.22231191324610675,1.2646055039413018,-0.17559867189915573,0.054371339290481,4
