target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,479,0.5570452289651987,0.00011887790946384194,0.18387394348445013,9.302031376786007e-05,-1.0305315661768133e-05,0.5830589496099468,0
pd_inext_q0,226,-0.09146870826844689,1.8505015016240025,0.22553424352130433,1.4551560443846103,-0.04328870085136709,0.12807363255353182,0
pd_inext_q1,226,0.36548586559242313,1.136809885746583,0.20852688224241334,0.8677035230639258,-0.12476521279869539,0.5835940771075628,0
pd_inext_q2,226,0.36953574329561545,0.87783059859239,0.2019928426205775,0.6929563038932428,-0.04698064230339312,0.5616164892467155,0
td_inext_q0,230,-0.163738356604473,2.8663421374829814,0.2671790097486368,2.210341779589721,0.027480879660295394,-0.03347515638654671,0
td_inext_q1,230,-0.001615119494396744,1.994953652502354,0.2655684544533216,1.5668568724096898,0.05118382088808209,0.3094693813744701,0
td_inext_q2,230,0.02933253877339037,1.6643092760557703,0.24978506653722482,1.3266755096368639,0.05449072134283656,0.33663593867819985,0
lcbd_count_sorensen,479,0.5544776076753426,0.00011922195407206673,0.18440609314231482,9.408514010892519e-05,-3.922840077918028e-06,0.5784094874926711,1
pd_inext_q0,226,-0.12473097939944067,1.8784867060543156,0.2289450064444582,1.4398020913727703,-0.23597945873933843,0.11234505461262767,1
pd_inext_q1,226,0.3304994920680214,1.1677305614503541,0.21419871196713608,0.895365928092814,-0.09306783826459458,0.5683390394182899,1
pd_inext_q2,226,0.37065936686807066,0.8770480078209882,0.20181276489854602,0.689367516668288,-0.07150937294730603,0.5557469279278088,1
td_inext_q0,230,-0.20831725419691893,2.9207261720510354,0.27224828334023526,2.231015970545042,-0.36586390596127866,-0.02389243223415757,1
td_inext_q1,230,-0.03853740568301123,2.0313906367786054,0.2704189498956826,1.6201588002294982,0.19015454779231536,0.2984722063662624,1
td_inext_q2,230,0.02833075662795892,1.665167883882715,0.24991392925298825,1.3413351556245132,0.11347118807682008,0.3345282284730653,1
lcbd_count_sorensen,479,0.5362623399613745,0.00012163474539469583,0.1881380687237984,9.445706613075401e-05,-1.0922123907190477e-05,0.5686267492841012,2
pd_inext_q0,226,-0.12522585004838427,1.8788999185114132,0.2289953676891496,1.462589380074864,-0.1308317480737311,0.10066882452285171,2
pd_inext_q1,226,0.34061573290622593,1.1588746995273476,0.21257426684264538,0.8889508677597857,-0.12795967597001512,0.5805314260899399,2
pd_inext_q2,226,0.3655434804540756,0.8806055378854376,0.20263136886561958,0.697030715144329,-0.047740220616360844,0.5567740491787972,2
td_inext_q0,230,-0.16277086287857734,2.8651503985330744,0.2670679247429945,2.201412094881668,-0.09354728585429951,-0.000836175929899593,2
td_inext_q1,230,0.0007653569999477305,1.9925816010174584,0.2652526866930344,1.5863011807577057,0.11797518890307464,0.30543149487369864,2
td_inext_q2,230,0.043253360297986654,1.6523318366708395,0.2479874526341162,1.3398626757073933,0.12484038241002782,0.33239092944895354,2
