target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.19097369597290836,1.906289971378916e-05,0.2324543826012806,1.552031258719693e-05,-1.8962760814870695e-06,0.4193478104039905,0
pd_inext_q0,877,-0.0831227366244216,1.6016949735436463,0.23139691410708219,1.2274731966884274,-0.13987766160860274,0.11994650601178174,0
pd_inext_q1,877,-0.22842981267508145,1.264275505077472,0.25211647830680667,1.0075808070521917,0.0425736977453893,-0.05065019285786559,0
pd_inext_q2,877,-0.19345993270160466,1.015119070546875,0.2650297343634468,0.8199134082693906,0.03651246842088579,-0.05026271144037974,0
td_inext_q0,881,-0.013690380005155323,2.3369136325625206,0.23552926695848644,1.7944815936112712,-0.22345977743758927,0.09505813754966487,0
td_inext_q1,881,-0.10160845716246403,1.7757275529726835,0.21700874218146307,1.3704047954411867,0.018828881219212158,0.03543786497515164,0
td_inext_q2,881,-0.12541236621119678,1.6003247273125192,0.2150411308259589,1.2556221967588859,0.11141780653880295,-0.0012205730472176063,0
lcbd_count_sorensen,2499,0.2620371313761297,1.8206434257897587e-05,0.2220105806740959,1.464866849477229e-05,4.384959951508669e-06,0.47201697757308053,1
pd_inext_q0,877,-0.09437019418891546,1.609989725688354,0.23259525716320228,1.2153790216704383,-0.30843605090975384,0.16669469082592223,1
pd_inext_q1,877,-0.3836784353332823,1.3417887184548252,0.2675738357423166,1.0333631925906732,-0.22078617807835177,-0.08553592026391896,1
pd_inext_q2,877,-0.38447227554621,1.0933398983318288,0.285451816669877,0.8578303247410485,-0.08096364073874922,-0.08229665531423769,1
td_inext_q0,881,-0.7345029042363083,3.0568738391256165,0.3080915120189272,2.5415483195733546,1.1376444231267548,-0.10905637728911764,1
td_inext_q1,881,-0.15146199265004956,1.815463435740421,0.22186479902670447,1.426703396779401,0.43761936726960343,0.08105045297266322,1
td_inext_q2,881,-0.2708916286827052,1.7006170692070344,0.22851775731688267,1.3306462812899882,0.36143075512838796,-0.019831074126520493,1
lcbd_count_sorensen,2499,0.24155354036781673,1.8457382240853755e-05,0.22507065859083158,1.5077736032397582e-05,1.3721722404995377e-06,0.42910791145827165,2
pd_inext_q0,877,-0.22426623998317896,1.7028598791446574,0.24601221062650425,1.365529768676912,0.38142847776228284,0.05159350457540158,2
pd_inext_q1,877,-0.3992774813803679,1.3493309200108548,0.26907786970275444,1.1075476267046596,0.3817415627774521,0.12295116009371035,2
pd_inext_q2,877,-0.20195414234595122,1.0187251179123828,0.26597120990371786,0.8378423555338267,0.23522010264510587,0.16974393768061316,2
td_inext_q0,881,-0.07557742925493516,2.4071925996536607,0.24261243570333435,1.8952525094032704,0.025969028451889288,0.01213680861446893,2
td_inext_q1,881,-0.16572307815341958,1.8266712773304756,0.22323449090424233,1.4646468213636554,0.4322515668533214,0.18028462995621675,2
td_inext_q2,881,-0.19037845710817436,1.6458672500590794,0.22116083604886944,1.314882810382041,0.4248224618168371,0.21770126349324775,2
lcbd_count_sorensen,2499,-0.13221644116818454,2.255134092753875e-05,0.2749926879356184,1.8227050315381273e-05,3.7456131094524534e-06,0.27748876165224723,3
pd_inext_q0,877,-0.08230935980908916,1.601093459889086,0.23131001341390553,1.2462472029357192,0.07901627453361564,0.017723935337016893,3
pd_inext_q1,877,-0.11816398054553012,1.2061999299934583,0.24053529255495038,0.9461509855756491,0.01536851018257912,0.04715977348512899,3
pd_inext_q2,877,-0.17673500131408848,1.0079811274350394,0.2631661429664179,0.809719399261998,0.05095593942708239,0.01083023059551885,3
td_inext_q0,881,-0.08031620347240276,2.412489570906422,0.24314629871773039,1.8774879959253785,-0.06475511488848999,-0.036635898333983515,3
td_inext_q1,881,-0.060626415176796566,1.742384192340724,0.21293390494715242,1.3250099554314103,0.05260934931448854,0.07402159390329165,3
td_inext_q2,881,-0.09662614482658083,1.5797252947097586,0.212273114306768,1.2240867418929504,0.08087286618704143,0.05854623936706736,3
lcbd_count_sorensen,2499,-0.05442344836235602,2.1762819982889385e-05,0.265377406309599,1.7961680557041314e-05,5.3219543769006905e-06,0.2556841092223394,4
pd_inext_q0,877,-0.04882217111075504,1.576129530485704,0.2277034738896231,1.2283218645034115,0.032519421507439875,0.010665271836524194,4
pd_inext_q1,877,-0.10007362068990489,1.1964028120301862,0.2385815926940129,0.9294660721467811,-0.04575317051701677,0.031536785316783916,4
pd_inext_q2,877,-0.14125362555773102,0.9926682929465622,0.25916823121932975,0.7816092756417965,-0.04344060304534353,0.011685142995017607,4
td_inext_q0,881,-0.06115452094412466,2.390998556366122,0.24098029530607643,1.827159832479787,-0.22116478737904957,-0.015630789067929127,4
td_inext_q1,881,-0.14735147806338045,1.8122200977772434,0.22146843603133376,1.3709608530516055,-0.15615441972561664,-0.03846675559775223,4
td_inext_q2,881,-0.1317311343728631,1.6048110503087731,0.2156439734577697,1.2312512952432215,-0.08993959741800839,-0.02255161020784429,4
