target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.31536752985711325,1.7538607825603713e-05,0.21367128805170352,1.4345107524752283e-05,1.2533965969464893e-06,0.49304698248658985,0
pd_inext_q0,888,-0.06070237415093893,3.6069594931627327,0.1791038157873655,1.9115986173321162,-0.7938689035468128,0.18858234536418841,0
pd_inext_q1,888,-0.01505825917816117,1.1887723529876133,0.2222901051761045,0.9183847387483791,-0.0964471558319792,0.15658668219627747,0
pd_inext_q2,888,-0.052977934456803766,0.9532682772386133,0.25022863787273847,0.7565512901368446,-0.05241200166934463,0.060864245495260545,0
td_inext_q0,895,-0.10546173441398676,11.905328903654059,0.2015489097855918,4.641622781725346,-2.745409876528506,-0.1526282143109989,0
td_inext_q1,895,-0.10556289302115851,2.689046729477311,0.1849470202525532,1.5872884182472515,-0.33602930348133175,0.11209134581394947,0
td_inext_q2,895,-0.041917624016001964,1.670318632794415,0.21077410202099012,1.218879769654303,0.03289630927379619,0.18915131583448808,0
lcbd_count_sorensen,2499,0.3458489191989612,1.7143733321004145e-05,0.2088605673345554,1.3882879939878895e-05,1.672860001278051e-06,0.5095878137618677,1
pd_inext_q0,888,-0.08695040283596511,3.651315481866675,0.18130631538431313,1.9171062048032836,-0.8683370526496996,0.17438572659827034,1
pd_inext_q1,888,-0.017429380902442615,1.1901599973659895,0.22254958262276706,0.9266870936140656,-0.049028843064747245,0.15066889144495824,1
pd_inext_q2,888,-0.05190782576602948,0.9527837656735371,0.25010145576476583,0.7629025390353469,-0.02391977915769711,0.05510447797054513,1
td_inext_q0,895,-0.09302803511047708,11.838186881777302,0.20041224221264411,4.609585706366589,-2.694137024250835,-0.1370672910647282,1
td_inext_q1,895,-0.09366801093572175,2.6745417225967305,0.18394939616075187,1.6054439902258686,-0.24549547973287725,0.11614504022525561,1
td_inext_q2,895,-0.02685329996963337,1.6581997115900018,0.20924484006810756,1.208857960066004,-0.014654832998489624,0.1868035850676429,1
lcbd_count_sorensen,2499,0.3450480986232044,1.715422390608317e-05,0.20898837319283903,1.3919350883241528e-05,7.371536237890064e-07,0.5102015649808155,2
pd_inext_q0,888,-0.06484492773123951,3.613996086459975,0.17945321829994398,1.9078437749781558,-0.8888536813535931,0.20756159507171956,2
pd_inext_q1,888,0.0006536843331753639,1.1795360520219815,0.22056299711548338,0.9194477415857085,-0.05266910489486814,0.16976618946114297,2
pd_inext_q2,888,-0.06372083037525833,0.9581187463816281,0.251501864220117,0.7653051058617799,-0.05237904459888037,0.028341519673947414,2
td_inext_q0,895,-0.10346262883753954,11.894559295660256,0.20136658783820716,4.602358324862583,-2.8341024307811726,-0.16173782317235402,2
td_inext_q1,895,-0.1411981463909271,2.732040614565757,0.1879040499125526,1.6450146575058637,-0.18121179200892334,0.0876237900090221,2
td_inext_q2,895,-0.049763455053568606,1.676595741026467,0.2115661975079966,1.2268016370876837,0.036176029514064637,0.16454846974699155,2
