target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.4455760391718335,1.578078625962509e-05,0.1924320529415809,1.248720297673284e-05,-1.448186358251398e-06,0.5977807444075117,0
pd_inext_q0,877,0.06463239549502586,1.4884427624324912,0.21503536424909298,1.1440688775285315,-0.08452717736818363,0.2841998082259804,0
pd_inext_q1,877,0.09503045846141422,1.085134399301135,0.2163929160555949,0.859311315520984,0.05850208484294506,0.304833412833693,0
pd_inext_q2,877,0.07190176257111369,0.8951793164142194,0.23371557418293726,0.7117329773286573,0.014658629216028942,0.280229930606749,0
td_inext_q0,881,0.00879294759333027,2.310852316829124,0.23290263903988004,1.7697040424084611,-0.05158513034317098,0.13492259080977453,0
td_inext_q1,881,0.04533492336778544,1.6530584904030803,0.20201755790421022,1.2523573226820073,0.013582905464469582,0.22981467067032404,0
td_inext_q2,881,0.05151345943425378,1.469155822072931,0.19741551445540356,1.1340079262885134,0.05923699227268487,0.21858141086578997,0
lcbd_count_sorensen,2499,0.44573581338271995,1.5778512237822224e-05,0.19240432335467944,1.2527330256626385e-05,8.827594357978993e-08,0.5948184479362872,1
pd_inext_q0,877,0.07757683019899653,1.4781076952913357,0.21354225683285263,1.142433725480372,-0.009513569572859428,0.30056178988210686,1
pd_inext_q1,877,0.07051703207204607,1.0997330268683339,0.21930411267023572,0.8645250055081665,-0.010431323563171717,0.27815224708044656,1
pd_inext_q2,877,0.04221602865713747,0.9093830339920053,0.23742391501293073,0.7126810202939695,-0.06802261890022189,0.24968786268564447,1
td_inext_q0,881,-0.0048531415520947085,2.3267048593270743,0.2345003607793336,1.8309906317321665,0.22341593819923203,0.11446741766079174,1
td_inext_q1,881,0.05286137866682561,1.6465293471401086,0.20121964205014345,1.248145080752514,-0.01361113734338959,0.22792520610659647,1
td_inext_q2,881,0.048906810911081844,1.471173217773075,0.19768659884551412,1.1421715084338613,0.08571748145520659,0.21944498314001676,1
lcbd_count_sorensen,2499,0.4479520755275367,1.5746934925892917e-05,0.19201926732128774,1.2473237090390468e-05,-1.0654313837972473e-06,0.5972559725118539,2
pd_inext_q0,877,0.07288601929003424,1.4818612497797405,0.2140845329465299,1.1420519524090265,-0.060295061348776706,0.292818466950491,2
pd_inext_q1,877,0.07824282089581347,1.0951530429776848,0.21839079163809122,0.846989820132749,-0.09351085142372814,0.28017696001743453,2
pd_inext_q2,877,0.06855778669586976,0.8967905502126854,0.23413623898768257,0.7015207045460281,-0.0679924450587036,0.27432439037678724,2
td_inext_q0,881,-0.019897360283837484,2.344057352423436,0.23624925723915127,1.7931067737041995,-0.09315227684898773,0.10218231117302164,2
td_inext_q1,881,0.04196804125364473,1.6559709015950896,0.20237347888343651,1.264004753727234,0.10499600034555542,0.2194813742456111,2
td_inext_q2,881,0.05165125081562727,1.469049102391464,0.19740117416521596,1.1273192274101957,0.013744955026826775,0.21700503039317393,2
