target,R2_mean,R2_sd,RMSE_mean,RMSE_sd,MAE_mean,spearman_mean,n,n_seeds,R2_ensemble,RMSE_ensemble,spearman_ensemble
lcbd_count_sorensen,0.44642130936069674,0.001328087249683738,1.5768744474446743e-05,1.8921815448874135e-08,1.24959234412499e-05,0.5966183882852176,2499,3,0.4493859482096224,1.572647132168782e-05,0.5985547479099654
pd_inext_q0,0.07169841499468554,0.006553426616899592,1.482803902501189,0.0052316200949598934,1.1428515184726433,0.29252668835285944,877,3,0.07618483746887528,1.479222552110709,0.29797315990928963
pd_inext_q1,0.08126343714309125,0.012532761476296101,1.0933401563823846,0.007466250736950066,0.8569420470539665,0.2877208733105247,877,3,0.09145325488063305,1.08727696767429,0.29530911407690075
pd_inext_q2,0.06089185930804031,0.016259936394077766,0.90045096687297,0.0077772351033347596,0.7086449007228849,0.26808072788972687,877,3,0.06808946253564441,0.8970159726256813,0.2711081371675857
td_inext_q0,-0.005319184747533974,0.01435083059326811,2.327204842859878,0.01660816319930327,1.7979338159482756,0.11719077321452931,881,3,0.0033543883570125166,2.317183241924664,0.1195343568124382
td_inext_q1,0.04672144776275192,0.0055774579713996466,1.6518529130460928,0.004834852655909368,1.2548357190539186,0.22574041700751055,881,3,0.05298551589976597,1.6464214419769947,0.22967465541017867
td_inext_q2,0.0506905070536543,0.0015462618028542565,1.4697927140791567,0.0011967414546570647,1.1344995540441902,0.21834380813299356,881,3,0.05398924393961679,1.4672371391294845,0.21968821327517052
