target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.41150969391040804,1.6260579813789e-05,0.19810118726799392,1.2835673884280035e-05,-1.0997250180034196e-06,0.5606686247861574,0
pd_inext_q0,877,0.5779524619327618,2.141236949177283,0.1062962857869444,1.4839687970316537,0.18556219132729065,0.36659096096376914,0
pd_inext_q1,877,0.0383881629630658,1.1561529596411255,0.21565746236998234,0.9174748046633361,0.14023891719260417,0.2383038559342293,0
pd_inext_q2,877,0.07082330985940521,0.8966244598358823,0.23470284206161837,0.7135561700143312,0.025151514808552298,0.2869299229346863,0
td_inext_q0,881,0.7766573862508657,5.221804143176892,0.0881947775650898,2.629404920459639,-0.20807633249378635,0.26823672674063026,0
td_inext_q1,881,-0.0018442181500417654,2.556572524004973,0.17438412423978464,1.6014281654103206,0.1632594234277104,0.24462701084109312,0
td_inext_q2,881,0.0006754912615093422,1.6336042562200455,0.20573835967913495,1.2112402933067925,0.11131122773929518,0.1492796557756531,0
lcbd_count_sorensen,2499,0.41991650888423815,1.6144017650287343e-05,0.1966811208715532,1.2838189420245719e-05,4.018894725196903e-07,0.5785159795074968,1
pd_inext_q0,877,0.6111075473868686,2.055411588140394,0.10203570308587992,1.4385469179557473,0.045727790729574065,0.3559198539110982,1
pd_inext_q1,877,0.019108160522770867,1.1676856838103185,0.21780866391109427,0.9078793727096587,0.046567987851389714,0.2325498178163086,1
pd_inext_q2,877,0.07911182856353471,0.8926164298190069,0.2336536892912365,0.7132099841045244,0.014414754244451381,0.29115883504731666,1
td_inext_q0,881,0.791542637637207,5.044793577098672,0.08520511976217544,2.828027810117216,0.2883863750440569,0.2351766235104678,1
td_inext_q1,881,-0.0612075989459262,2.6312262591559907,0.17947626463607785,1.6123701403407715,0.060572805443096,0.2458527081473919,1
td_inext_q2,881,-0.05275130095010638,1.6767043083742048,0.2111664393370564,1.2387602280959167,0.11688986650445664,0.12701472671632932,1
lcbd_count_sorensen,2499,0.42844569636586316,1.6024892336697146e-05,0.19522982784718773,1.2696526186906382e-05,-2.5127765871663486e-07,0.5785330849153484,2
pd_inext_q0,877,0.5586633590051393,2.1896214354551273,0.10869821107738006,1.4532392696715934,-0.08685354629596297,0.41594543261665884,2
pd_inext_q1,877,0.07473714411526466,1.1340911436238876,0.21154226704234352,0.8777628028015304,0.031265228984187446,0.2882583328051841,2
pd_inext_q2,877,0.0756205829484008,0.8943068604437171,0.23409618098056664,0.7046668429597136,-0.002873867950372126,0.30774456256455934,2
td_inext_q0,881,0.754956184789171,5.469613692943053,0.09238020994073515,2.7433229246590134,-0.8227609806190611,0.27139054539525,2
td_inext_q1,881,0.017797944679866506,2.531386376027397,0.17266617400883916,1.5488889827251058,-0.038939423606705985,0.24216370918390584,2
td_inext_q2,881,0.007486586239248805,1.6280276604896904,0.2050360355674118,1.1748929510685142,-0.04806789603276717,0.14803479479111104,2
lcbd_count_sorensen,2499,0.4186684301955069,1.616137564998366e-05,0.19689259182694446,1.2901898521870367e-05,-1.300997834236331e-06,0.5750370955493025,3
pd_inext_q0,877,0.5769193200063949,2.143856144047591,0.10642630908332594,1.4773588415702936,0.04041925333066235,0.3546925193783255,3
pd_inext_q1,877,0.08012497526466622,1.1307844007653858,0.21092545957960437,0.8708732380230868,-0.0060612724748560455,0.2846429010626363,3
pd_inext_q2,877,0.10574003301001733,0.8796164116110954,0.23025076938783784,0.7009319151628387,-0.00041386964077286254,0.3323156397777548,3
td_inext_q0,881,0.8054342154399161,4.87380350726622,0.08231714641786354,2.7190306048206248,-0.14697222016148043,0.2798225223529519,3
td_inext_q1,881,0.036209430994608494,2.5075485780186644,0.171040194894018,1.5523201403386888,-0.0553786339391269,0.2667759388813255,3
td_inext_q2,881,-0.005841256081903667,1.63892209180078,0.20640809518285802,1.18569678053844,-0.12122560419556933,0.15947424524051176,3
lcbd_count_sorensen,2499,0.42196696473810125,1.611545977866227e-05,0.1963332028797251,1.2843687940226465e-05,-8.953513110806181e-07,0.5839199592745445,4
pd_inext_q0,877,0.6124089317880007,2.051969605519219,0.10186483457526753,1.3911554500894217,-0.09854471805357944,0.4147231683174283,4
pd_inext_q1,877,0.05021823592740937,1.149019259732592,0.2143268117785062,0.8676054674711707,-0.13623910788095045,0.27656313829615725,4
pd_inext_q2,877,0.07353880749250552,0.8953133189480084,0.2343596342789715,0.7031333881056792,-0.06595318770118554,0.3043061797908974,4
td_inext_q0,881,0.7210282498897997,5.835994780556262,0.0985682816569684,2.677589757269279,-0.7407796005586019,0.25250301577104595,4
td_inext_q1,881,-0.0734057831590682,2.6463055309034855,0.18050482360445058,1.6486806009059924,-0.03227879759815897,0.24112104868684903,4
td_inext_q2,881,-0.051952011031348055,1.676067677802615,0.21108626121005789,1.2125873642291987,-0.1203861454147709,0.11896696789912474,4
