target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.3597868334121055,1.695781694470952e-05,0.20678485053858814,1.3475007446956082e-05,-1.1010374140065386e-06,0.4906828628095999,0
pd_inext_q0,877,0.02683128940396684,1.5182211770001457,0.2193374525691378,1.1724090452423486,-0.06416808312759319,0.1987564727424223,0
pd_inext_q1,877,0.09441240662429584,1.0855048840569077,0.2164667965598969,0.8756765355672746,0.045727464138901455,0.29001787257037454,0
pd_inext_q2,877,0.08930070687313918,0.8867487089292748,0.2315144908547976,0.7122079746184267,0.010071645533928052,0.2994119552974481,0
td_inext_q0,881,-0.03981422406254853,2.3668344207795564,0.23854487747030967,1.8176922925505947,-0.03725979972406333,0.1475597214053199,0
td_inext_q1,881,0.01857174947408846,1.6760693345436297,0.20482967530088786,1.2634698490080731,0.022316462279201088,0.16848180067925309,0
td_inext_q2,881,0.027244431358907417,1.4878328287904943,0.1999252080047456,1.1380698388358281,0.031680087399101345,0.15540528763097752,0
lcbd_count_sorensen,2499,0.3545725890328969,1.7026733749394037e-05,0.20762522705655329,1.3628800704051227e-05,6.184881342515122e-07,0.4863536494160703,1
pd_inext_q0,877,0.04550807020814329,1.5035819614073176,0.21722252471515688,1.1756742961808027,0.022724979507687468,0.23144311201968776,1
pd_inext_q1,877,0.0732458541195834,1.098117514978296,0.21898195411638938,0.8762309194238375,-0.014535874399906312,0.25881532233226257,1
pd_inext_q2,877,0.04659336136399861,0.9073025905788857,0.23688074783073979,0.7158243464487134,-0.07920520254687982,0.25206896850785054,1
td_inext_q0,881,-0.05308693025305389,2.3818922479149918,0.2400625026567004,1.8786275916713728,0.2661493495778311,0.14083287366234643,1
td_inext_q1,881,0.02432006736791359,1.6711536779641318,0.20422894099931832,1.2637422323495506,0.027034144995837294,0.17103184736021973,1
td_inext_q2,881,0.024763943361782115,1.4897285782970746,0.20017994637796466,1.1522903107426197,0.0987170505532717,0.1564930843955982,1
lcbd_count_sorensen,2499,0.3635663372385076,1.69076875427069e-05,0.2061735689724232,1.3489130241139223e-05,-3.4138850387708757e-07,0.49747166385538344,2
pd_inext_q0,877,0.03994530564649856,1.507957022709607,0.21785458993425366,1.1669442491905044,-0.05901039598842863,0.22115539467912332,2
pd_inext_q1,877,0.09163555283780411,1.087167882305447,0.21679842464267493,0.8559439791940456,-0.0875714108939363,0.29485208151955766,2
pd_inext_q2,877,0.07500833453868183,0.8936798684668924,0.23332409469772003,0.7022861183085124,-0.07721392705404057,0.2818882703056706,2
td_inext_q0,881,-0.07413179242391221,2.405574354291872,0.24244933847179345,1.8453737689660439,-0.030030499103019276,0.1097938169903886,2
td_inext_q1,881,-0.01079316457878643,1.7009590213774182,0.20787140297135673,1.3099769242079404,0.1839620830968619,0.14278287142965626,2
td_inext_q2,881,0.008807807930216072,1.5018660858308004,0.20181090495837986,1.1544910360717575,0.03246958301663757,0.1416411469892588,2
