target,R2_mean,R2_sd,RMSE_mean,RMSE_sd,MAE_mean,spearman_mean,n,n_seeds,R2_ensemble,RMSE_ensemble,spearman_ensemble
lcbd_count_sorensen,0.41997340519658743,0.00892010679455115,1.6142843182644588e-05,1.2428081424837448e-07,1.2881352128303577e-05,0.5793218490795805,2499,5,0.4360087262834512,1.5918515440545716e-05,0.5996185386424668
pd_inext_q0,0.6019417185331007,0.03986548529108679,2.2074247777130416,0.11012302123778413,1.502875160369026,0.39782613235180314,888,5,0.6409154105412147,2.0986638333292755,0.41708159194930156
pd_inext_q1,0.02736099465123043,0.02570642957478373,1.1635865594084847,0.01538217056284272,0.9002883060312479,0.23075776010190813,888,5,0.06687259262349077,1.1397869609211158,0.2486477476424768
pd_inext_q2,0.07621438798558733,0.009763258150990595,0.8928659143228762,0.004722000841345324,0.7087719410230635,0.30730256588607585,888,5,0.10394609771461683,0.8793718789116003,0.3364746611915444
td_inext_q0,0.781258991150568,0.04720432979793692,5.272304990058175,0.557555352048611,2.805860448948388,0.26686763495427385,895,5,0.8153107741620805,4.866204112116762,0.29185898443164343
td_inext_q1,-0.1361454389221976,0.06315473697043517,2.7251544285833615,0.07526496673143797,1.6790802969710605,0.20460552862873022,895,5,-0.09507617673078061,2.676262988378314,0.26329934461437937
td_inext_q2,-0.08049457473141333,0.030243988967544825,1.7008265428651637,0.023761933912564603,1.243234721421278,0.09972331667348308,895,5,-0.0399016919459565,1.668701960246893,0.11484203454096874
