target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.4571118880472307,1.561574857447732e-05,0.19041957143126695,1.2346179986817068e-05,-1.2103683583045256e-06,0.6206327390014247,0
pd_inext_q0,877,0.10330181154263929,1.4573508634154109,0.21054351679678818,1.1208950830678168,-0.06286917403001253,0.3581205843325003,0
pd_inext_q1,877,0.1522083428839699,1.0502945672658175,0.20944530398665218,0.8159259606656918,0.019530902118898786,0.40901461583535975,0
pd_inext_q2,877,0.13270716974545604,0.8653582594480499,0.22592982073243487,0.6814601513159142,-0.0036105131003223443,0.39120003291203703,0
td_inext_q0,881,-0.0022904014247158155,2.323735994373508,0.23420113937188886,1.7785932081038507,-0.059397423518605906,0.18254200842811596,0
td_inext_q1,881,0.05161568729129873,1.647611761796911,0.20135192216417236,1.2465086418841143,0.02693858753114671,0.25198646485808773,0
td_inext_q2,881,0.05912425953584233,1.4632495853141256,0.19662187313382487,1.1241390280610173,0.05515098345290018,0.2413773568003115,0
lcbd_count_sorensen,2499,0.45427040177107103,1.5656561796264403e-05,0.1909172508197612,1.2449688597902291e-05,3.584143769206348e-08,0.6140314896781598,1
pd_inext_q0,877,0.1174265871363579,1.4458272194197272,0.2088786956517419,1.1172118261370139,-0.038137402127067774,0.37614227580564064,1
pd_inext_q1,877,0.15191475430426693,1.0504764089934806,0.20948156609550703,0.812368916047542,-0.03179480607103886,0.41224622206507466,1
pd_inext_q2,877,0.10453012268899398,0.8793030016381098,0.22957054764381807,0.6812106581991576,-0.07141568145301277,0.3596220541781052,1
td_inext_q0,881,-0.012205718562541934,2.335201671523736,0.23535672445502887,1.8277245511915394,0.19719495110912505,0.17655680814236324,1
td_inext_q1,881,0.0681477657076156,1.633188180275413,0.1995892400013078,1.2391325423536144,0.04172407773659386,0.2685218134377787,1
td_inext_q2,881,0.054203904372172707,1.4670706634177564,0.19713532452425545,1.1385638877277668,0.09967501065044793,0.2367304240093123,1
lcbd_count_sorensen,2499,0.45576897233820657,1.5635050601096682e-05,0.19065494174470946,1.233986095754866e-05,-9.18134940108407e-07,0.613955383655096,2
pd_inext_q0,877,0.11591725405330278,1.4470629821520096,0.2090572263255231,1.1058298294775946,-0.0976510810383566,0.38093686654604036,2
pd_inext_q1,877,0.15705130986285898,1.0472903935160418,0.20884622435331798,0.7993011829504558,-0.08911441332028987,0.42089662618263735,2
pd_inext_q2,877,0.12213859616604616,0.8706147940302595,0.22730220945452317,0.67788178715254,-0.05901319686954801,0.3784285970021137,2
td_inext_q0,881,-0.029094113739985605,2.3546022062514846,0.23731203579360788,1.8000642108688898,-0.09021266930444975,0.1648355409717497,2
td_inext_q1,881,0.03969522078252574,1.6579340380664727,0.20261339056114416,1.273212553554436,0.13379854951893985,0.23705248652387195,2
td_inext_q2,881,0.04446162286892963,1.4746071705574537,0.19814803087699678,1.131561231317355,0.03425898165861763,0.2178079443007225,2
