target,step,doy,attribution
hill_q1,20,250.0,0.048437126493173784
hill_q1,21,257.0,0.012666427624169325
hill_q1,22,264.0,0.016165816909233112
hill_q1,23,271.0,0.005358430831934627
hill_q1,24,278.0,0.012919154747886226
hill_q1,25,285.0,0.022632940489292628
hill_q1,26,293.0,0.05200497564833825
hill_q1,27,300.0,0.021625353062638613
hill_q1,28,307.0,0.05234538669681896
hill_q1,29,314.0,0.021132695140418194
hill_q1,30,321.0,0.02750341223004617
hill_q1,31,328.0,0.019514664829861073
hill_q1,32,335.0,0.012779701377615338
hill_q1,33,342.0,0.012889276626543739
hill_q1,34,349.0,0.04856775620549301
hill_q1,35,356.0,0.01402938411732527
hill_q1,36,364.0,0.04402920638447427
hill_q1,37,1.0,0.006143265305682335
hill_q1,38,8.0,0.022567375553830378
hill_q1,39,15.0,0.005161213596482988
hill_q1,40,22.0,0.008300695305049097
hill_q1,41,29.0,0.025467058382744583
hill_q1,42,36.0,0.034279694875019855
hill_q1,43,43.0,0.026337274160938135
hill_q1,44,50.0,0.034493175301523404
hill_q1,45,58.0,0.027025708779563413
hill_q1,46,65.0,0.01856059552205324
hill_q1,47,72.0,0.020684369849415005
hill_q1,48,79.0,0.005239955784731289
hill_q1,49,86.0,0.001701627853312036
hill_q1,50,93.0,0.016629838037022886
hill_q1,51,100.0,0.006119850128315199
hill_q2,0,108.0,0.0042989320265880045
hill_q2,1,115.0,0.004075431464171111
hill_q2,2,122.0,0.0075756249878666335
hill_q2,3,129.0,0.006221901372202619
hill_q2,4,136.0,0.016927645169299184
hill_q2,5,143.0,0.00317720870022307
hill_q2,6,150.0,0.015254246701605292
hill_q2,7,158.0,0.004506363378118435
hill_q2,8,165.0,0.005251455784374116
hill_q2,9,172.0,0.010283844407698957
hill_q2,10,179.0,0.035213759129861036
hill_q2,11,186.0,0.012884200318719107
hill_q2,12,193.0,0.03933135633455768
hill_q2,13,200.0,0.00766905340616751
hill_q2,14,207.0,0.016808267532774025
hill_q2,15,214.0,0.006780056450847177
hill_q2,16,222.0,0.011234058200736183
hill_q2,17,229.0,0.017388647400548293
hill_q2,18,236.0,0.04354594438537368
hill_q2,19,243.0,0.020607933856024004
hill_q2,20,250.0,0.0468798056144398
hill_q2,21,257.0,0.011280904638625296
hill_q2,22,264.0,0.018211168826058072
hill_q2,23,271.0,0.004111568505413525
hill_q2,24,278.0,0.012941532512689374
hill_q2,25,285.0,0.022160658593708558
hill_q2,26,293.0,0.05369588989551718
hill_q2,27,300.0,0.024276087925201445
hill_q2,28,307.0,0.05262689086198221
hill_q2,29,314.0,0.021737201484578993
hill_q2,30,321.0,0.02931488736942769
hill_q2,31,328.0,0.018819876271666876
hill_q2,32,335.0,0.011341880610863832
hill_q2,33,342.0,0.012566921420525783
hill_q2,34,349.0,0.0477014639711646
hill_q2,35,356.0,0.014793956984507028
hill_q2,36,364.0,0.04391134345821157
hill_q2,37,1.0,0.006139223995911776
hill_q2,38,8.0,0.024942566167997147
hill_q2,39,15.0,0.00475012553224189
hill_q2,40,22.0,0.008583896376642638
hill_q2,41,29.0,0.024963696735931653
hill_q2,42,36.0,0.03642672575726222
hill_q2,43,43.0,0.027730346130462134
hill_q2,44,50.0,0.035475407341583186
hill_q2,45,58.0,0.027275094984812228
hill_q2,46,65.0,0.020227492561467393
hill_q2,47,72.0,0.020828275645072704
hill_q2,48,79.0,0.0035024435833795977
hill_q2,49,86.0,0.0026147758962160135
hill_q2,50,93.0,0.015847344077701577
hill_q2,51,100.0,0.005284615260979891
lcbd_pa,0,108.0,0.00912686106031496
lcbd_pa,1,115.0,0.011296487417213168
lcbd_pa,2,122.0,0.011205436339710573
lcbd_pa,3,129.0,0.017354949458636307
lcbd_pa,4,136.0,0.006592259762032715
lcbd_pa,5,143.0,0.020052429402599856
lcbd_pa,6,150.0,0.014973324866546314
lcbd_pa,7,158.0,0.012337562092215272
lcbd_pa,8,165.0,0.01408068283722591
lcbd_pa,9,172.0,0.024608435662887628
lcbd_pa,10,179.0,0.028291289952727675
lcbd_pa,11,186.0,0.025637570738625284
lcbd_pa,12,193.0,0.021903291196518643
lcbd_pa,13,200.0,0.013008146466701145
lcbd_pa,14,207.0,0.019890543561836078
lcbd_pa,15,214.0,0.009466532868175762
lcbd_pa,16,222.0,0.007435153448582331
lcbd_pa,17,229.0,0.021413853478812837
lcbd_pa,18,236.0,0.01675355288666629
lcbd_pa,19,243.0,0.023217529825371754
lcbd_pa,20,250.0,0.01576379146997887
lcbd_pa,21,257.0,0.022973087917679085
lcbd_pa,22,264.0,0.009402594896500522
lcbd_pa,23,271.0,0.01428995527075923
lcbd_pa,24,278.0,0.011112788139243965
lcbd_pa,25,285.0,0.036277330699891246
lcbd_pa,26,293.0,0.043726809985241845
lcbd_pa,27,300.0,0.04181336463510622
lcbd_pa,28,307.0,0.038740158608579926
lcbd_pa,29,314.0,0.028252680956341012
lcbd_pa,30,321.0,0.019872236212792015
lcbd_pa,31,328.0,0.017455823157878896
lcbd_pa,32,335.0,0.009940250366219908
lcbd_pa,33,342.0,0.013243085040413096
lcbd_pa,34,349.0,0.013812417273968208
lcbd_pa,35,356.0,0.019310151609333262
lcbd_pa,36,364.0,0.014738263985754315
lcbd_pa,37,1.0,0.02161914072573478
lcbd_pa,38,8.0,0.014723118552898363
lcbd_pa,39,15.0,0.014346988877796436
lcbd_pa,40,22.0,0.01292989725027472
lcbd_pa,41,29.0,0.028450552390970284
lcbd_pa,42,36.0,0.03361164312220644
lcbd_pa,43,43.0,0.03303443604239956
lcbd_pa,44,50.0,0.03222824298510175
lcbd_pa,45,58.0,0.028107382387447265
lcbd_pa,46,65.0,0.023463964113986234
lcbd_pa,47,72.0,0.022067298976675653
lcbd_pa,48,79.0,0.00501865026481422
lcbd_pa,49,86.0,0.013549010586404637
lcbd_pa,50,93.0,0.011971046023199244
lcbd_pa,51,100.0,0.005507944151008301
pcoa1_pa,0,108.0,0.007382950323588637
pcoa1_pa,1,115.0,0.008060000823892912
pcoa1_pa,2,122.0,0.007913707063159634
pcoa1_pa,3,129.0,0.00866410861025658
pcoa1_pa,4,136.0,0.015588744079357595
pcoa1_pa,5,143.0,0.007213506042365628
pcoa1_pa,6,150.0,0.012032492380664006
pcoa1_pa,7,158.0,0.0023416872523607784
pcoa1_pa,8,165.0,0.008633547328347788
pcoa1_pa,9,172.0,0.010055730313171245
pcoa1_pa,10,179.0,0.03986605167564579
pcoa1_pa,11,186.0,0.01305940573770017
pcoa1_pa,12,193.0,0.04159262134386072
pcoa1_pa,13,200.0,0.006691263446314918
pcoa1_pa,14,207.0,0.02246498105400277
pcoa1_pa,15,214.0,0.007502877221705142
pcoa1_pa,16,222.0,0.008608672788221984
pcoa1_pa,17,229.0,0.01382455223848062
pcoa1_pa,18,236.0,0.03794210938279803
pcoa1_pa,19,243.0,0.013338272156932004
pcoa1_pa,20,250.0,0.04089746614981674
pcoa1_pa,21,257.0,0.008361653341586206
pcoa1_pa,22,264.0,0.017066136729922365
pcoa1_pa,23,271.0,0.003107060381387341
pcoa1_pa,24,278.0,0.01304069359725034
pcoa1_pa,25,285.0,0.01999715483154579
pcoa1_pa,26,293.0,0.0537271292780348
pcoa1_pa,27,300.0,0.025222523726891734
pcoa1_pa,28,307.0,0.05191751552563507
pcoa1_pa,29,314.0,0.022227474735693305
pcoa1_pa,30,321.0,0.032120062746156725
pcoa1_pa,31,328.0,0.017440361551108917
pcoa1_pa,32,335.0,0.006761855585996564
pcoa1_pa,33,342.0,0.012494068112024267
pcoa1_pa,34,349.0,0.03990831267412264
pcoa1_pa,35,356.0,0.014460850357127717
pcoa1_pa,36,364.0,0.03772474104520084
pcoa1_pa,37,1.0,0.010070142705897664
pcoa1_pa,38,8.0,0.02830365056951147
pcoa1_pa,39,15.0,0.004719738637668434
pcoa1_pa,40,22.0,0.007653091270405672
pcoa1_pa,41,29.0,0.022068629706677508
pcoa1_pa,42,36.0,0.041701868206643185
pcoa1_pa,43,43.0,0.0293158498888029
pcoa1_pa,44,50.0,0.04165041085416634
pcoa1_pa,45,58.0,0.029177665122009925
pcoa1_pa,46,65.0,0.026225970943976662
pcoa1_pa,47,72.0,0.023488725245438078
pcoa1_pa,48,79.0,0.0018808544749059032
pcoa1_pa,49,86.0,0.009362628408579265
pcoa1_pa,50,93.0,0.013157052615614593
pcoa1_pa,51,100.0,0.0019713797173741133
pcoa2_pa,0,108.0,0.005469890870211586
pcoa2_pa,1,115.0,0.0035056385956269737
pcoa2_pa,2,122.0,0.007160395504854722
pcoa2_pa,3,129.0,0.0041569500241088716
pcoa2_pa,4,136.0,0.014939671904966726
pcoa2_pa,5,143.0,0.0037509402202087192
pcoa2_pa,6,150.0,0.01567482605304188
pcoa2_pa,7,158.0,0.006235616717816123
pcoa2_pa,8,165.0,0.005053217991648248
pcoa2_pa,9,172.0,0.011049728704351952
pcoa2_pa,10,179.0,0.034469818151937635
pcoa2_pa,11,186.0,0.011793081097556899
pcoa2_pa,12,193.0,0.040326388756127915
pcoa2_pa,13,200.0,0.008208758704566733
pcoa2_pa,14,207.0,0.01472907768023932
pcoa2_pa,15,214.0,0.009311758261256945
pcoa2_pa,16,222.0,0.012919628745062646
pcoa2_pa,17,229.0,0.02053579939595234
pcoa2_pa,18,236.0,0.04643999080647844
pcoa2_pa,19,243.0,0.022351850908932214
pcoa2_pa,20,250.0,0.04691967680712226
pcoa2_pa,21,257.0,0.012750107133048628
pcoa2_pa,22,264.0,0.014997211547257474
pcoa2_pa,23,271.0,0.007420147143223691
pcoa2_pa,24,278.0,0.01211649559571368
pcoa2_pa,25,285.0,0.02611342618208577
pcoa2_pa,26,293.0,0.053528750330768766
pcoa2_pa,27,300.0,0.021645539013472923
pcoa2_pa,28,307.0,0.0539248213635842
pcoa2_pa,29,314.0,0.021045797024531607
pcoa2_pa,30,321.0,0.0283180428291974
pcoa2_pa,31,328.0,0.018088663076254348
pcoa2_pa,32,335.0,0.012454110506118174
pcoa2_pa,33,342.0,0.0147598021962873
pcoa2_pa,34,349.0,0.045457984338826585
pcoa2_pa,35,356.0,0.015690492360537833
pcoa2_pa,36,364.0,0.040609476616558386
pcoa2_pa,37,1.0,0.006128959356292206
pcoa2_pa,38,8.0,0.02003898786805837
pcoa2_pa,39,15.0,0.006686795071007023
pcoa2_pa,40,22.0,0.0076117798391437735
pcoa2_pa,41,29.0,0.028370209907568368
pcoa2_pa,42,36.0,0.03285255081105637
pcoa2_pa,43,43.0,0.025310231949506393
pcoa2_pa,44,50.0,0.03369357836052244
pcoa2_pa,45,58.0,0.026846785901353944
pcoa2_pa,46,65.0,0.018253271590917698
pcoa2_pa,47,72.0,0.019246892599575148
pcoa2_pa,48,79.0,0.005381400252450281
pcoa2_pa,49,86.0,0.0022265900342004264
pcoa2_pa,50,93.0,0.015697642548538258
pcoa2_pa,51,100.0,0.007730750750273366
lcbd_cover,0,108.0,0.005727881909307696
lcbd_cover,1,115.0,0.008638891057323144
lcbd_cover,2,122.0,0.01199814883469232
lcbd_cover,3,129.0,0.011135576184458184
lcbd_cover,4,136.0,0.014126228652962711
lcbd_cover,5,143.0,0.010775670256655295
lcbd_cover,6,150.0,0.015058569978343572
lcbd_cover,7,158.0,0.008463935410711509
lcbd_cover,8,165.0,0.008583491024847083
lcbd_cover,9,172.0,0.01485566054758939
lcbd_cover,10,179.0,0.027560914186211843
lcbd_cover,11,186.0,0.018939605063792615
lcbd_cover,12,193.0,0.028099280236475788
lcbd_cover,13,200.0,0.008178195852580991
lcbd_cover,14,207.0,0.00939449129529924
lcbd_cover,15,214.0,0.007981213193728373
lcbd_cover,16,222.0,0.011393407677066023
lcbd_cover,17,229.0,0.02545872072924971
lcbd_cover,18,236.0,0.0358425634582173
lcbd_cover,19,243.0,0.027549166837808604
lcbd_cover,20,250.0,0.035154628374687365
lcbd_cover,21,257.0,0.019181740811635237
lcbd_cover,22,264.0,0.010552916175895877
lcbd_cover,23,271.0,0.012496743892662239
lcbd_cover,24,278.0,0.013850114357158114
lcbd_cover,25,285.0,0.0299310163261724
lcbd_cover,26,293.0,0.051154167042300316
lcbd_cover,27,300.0,0.031100161308164287
lcbd_cover,28,307.0,0.04509447334849721
lcbd_cover,29,314.0,0.020628823381257325
lcbd_cover,30,321.0,0.024114369698035237
lcbd_cover,31,328.0,0.010628082258148815
lcbd_cover,32,335.0,0.01477532967005435
lcbd_cover,33,342.0,0.020609295222787462
lcbd_cover,34,349.0,0.04004130275147079
lcbd_cover,35,356.0,0.023030328001675017
lcbd_cover,36,364.0,0.034161018397281216
lcbd_cover,37,1.0,0.012110619266052206
lcbd_cover,38,8.0,0.01136549857046802
lcbd_cover,39,15.0,0.014232563507037905
lcbd_cover,40,22.0,0.012822366502412594
lcbd_cover,41,29.0,0.02693209982741143
lcbd_cover,42,36.0,0.03725273182111706
lcbd_cover,43,43.0,0.02662031466551642
lcbd_cover,44,50.0,0.03124292300666313
lcbd_cover,45,58.0,0.0239155222085739
lcbd_cover,46,65.0,0.017612007678096186
lcbd_cover,47,72.0,0.013360866615085124
lcbd_cover,48,79.0,0.0025971083750599613
lcbd_cover,49,86.0,0.00536638100628442
lcbd_cover,50,93.0,0.00876312146516682
lcbd_cover,51,100.0,0.009539752079850175
pcoa1_cover,0,108.0,0.007049480809075491
pcoa1_cover,1,115.0,0.009639410316211284
pcoa1_cover,2,122.0,0.008706882541871575
pcoa1_cover,3,129.0,0.010700768574007568
pcoa1_cover,4,136.0,0.016028133080785552
pcoa1_cover,5,143.0,0.009048653523411542
pcoa1_cover,6,150.0,0.011880748912339725
pcoa1_cover,7,158.0,0.0042579871530400186
pcoa1_cover,8,165.0,0.010187140087208873
pcoa1_cover,9,172.0,0.00827422338829478
pcoa1_cover,10,179.0,0.03909749043718992
pcoa1_cover,11,186.0,0.010959993852608084
pcoa1_cover,12,193.0,0.03796335145432259
pcoa1_cover,13,200.0,0.006333973225116039
pcoa1_cover,14,207.0,0.02236582844199016
pcoa1_cover,15,214.0,0.006139126879284658
pcoa1_cover,16,222.0,0.007686912535222443
pcoa1_cover,17,229.0,0.015745493334322954
pcoa1_cover,18,236.0,0.03271063221744342
pcoa1_cover,19,243.0,0.013756549321667219
pcoa1_cover,20,250.0,0.035503018687390885
pcoa1_cover,21,257.0,0.010520076673567426
pcoa1_cover,22,264.0,0.017308109326496155
pcoa1_cover,23,271.0,0.005370318601688478
pcoa1_cover,24,278.0,0.012919164922000122
pcoa1_cover,25,285.0,0.014603191248996686
pcoa1_cover,26,293.0,0.05042263860802137
pcoa1_cover,27,300.0,0.02624622407077325
pcoa1_cover,28,307.0,0.04624952543187418
pcoa1_cover,29,314.0,0.02310336310797573
pcoa1_cover,30,321.0,0.029199645001893492
pcoa1_cover,31,328.0,0.019128826495387392
pcoa1_cover,32,335.0,0.006293775588835636
pcoa1_cover,33,342.0,0.01724579667290316
pcoa1_cover,34,349.0,0.039005553705399786
pcoa1_cover,35,356.0,0.019469626036544375
pcoa1_cover,36,364.0,0.037739458163627865
pcoa1_cover,37,1.0,0.013583415419634657
pcoa1_cover,38,8.0,0.029453611053402374
pcoa1_cover,39,15.0,0.010267828404430067
pcoa1_cover,40,22.0,0.008067663905751272
pcoa1_cover,41,29.0,0.016137360004620845
pcoa1_cover,42,36.0,0.043487566105098074
pcoa1_cover,43,43.0,0.02847821038634072
pcoa1_cover,44,50.0,0.042167365700053104
pcoa1_cover,45,58.0,0.027826698901194404
pcoa1_cover,46,65.0,0.02552352399389274
pcoa1_cover,47,72.0,0.028090902026032812
pcoa1_cover,48,79.0,0.001413052209853149
pcoa1_cover,49,86.0,0.01084884212796167
pcoa1_cover,50,93.0,0.01290129683892173
pcoa1_cover,51,100.0,0.0028915704940224163
pcoa2_cover,0,108.0,0.003785857791937606
pcoa2_cover,1,115.0,0.0034578838816530185
pcoa2_cover,2,122.0,0.007438703652154907
pcoa2_cover,3,129.0,0.005327035860021186
pcoa2_cover,4,136.0,0.015651026361053037
pcoa2_cover,5,143.0,0.0029338242141371974
pcoa2_cover,6,150.0,0.012521262718887777
pcoa2_cover,7,158.0,0.003676587554462508
pcoa2_cover,8,165.0,0.005025523622060794
pcoa2_cover,9,172.0,0.007314245719668001
pcoa2_cover,10,179.0,0.03403368694459822
pcoa2_cover,11,186.0,0.009883662091595032
pcoa2_cover,12,193.0,0.03858565360028443
pcoa2_cover,13,200.0,0.00670502855562468
pcoa2_cover,14,207.0,0.01665074063637689
pcoa2_cover,15,214.0,0.008128426740691842
pcoa2_cover,16,222.0,0.01131000839574854
pcoa2_cover,17,229.0,0.01757449521838466
pcoa2_cover,18,236.0,0.04216364895281548
pcoa2_cover,19,243.0,0.019249789714728564
pcoa2_cover,20,250.0,0.043654369570019
pcoa2_cover,21,257.0,0.009543437018291778
pcoa2_cover,22,264.0,0.01727374237163909
pcoa2_cover,23,271.0,0.003911530716329326
pcoa2_cover,24,278.0,0.012763552191607713
pcoa2_cover,25,285.0,0.02330119781523822
pcoa2_cover,26,293.0,0.0548424338528219
pcoa2_cover,27,300.0,0.02449499318263063
pcoa2_cover,28,307.0,0.052985901269560674
pcoa2_cover,29,314.0,0.02321930550937398
pcoa2_cover,30,321.0,0.03066365180167032
pcoa2_cover,31,328.0,0.01865436930634018
pcoa2_cover,32,335.0,0.011408515569689711
pcoa2_cover,33,342.0,0.014070362790196309
pcoa2_cover,34,349.0,0.0485187244829208
pcoa2_cover,35,356.0,0.015301203311462338
pcoa2_cover,36,364.0,0.04446260039352616
pcoa2_cover,37,1.0,0.006197277435006404
pcoa2_cover,38,8.0,0.02513973942953133
pcoa2_cover,39,15.0,0.004265347650709413
pcoa2_cover,40,22.0,0.008414583471612292
pcoa2_cover,41,29.0,0.025915641315882212
pcoa2_cover,42,36.0,0.039298715778826605
pcoa2_cover,43,43.0,0.02781882217128819
pcoa2_cover,44,50.0,0.03952278820881496
pcoa2_cover,45,58.0,0.029440016172313625
pcoa2_cover,46,65.0,0.020654818652620758
pcoa2_cover,47,72.0,0.022471167239617833
pcoa2_cover,48,79.0,0.003930299351855588
pcoa2_cover,49,86.0,0.004102441984982576
pcoa2_cover,50,93.0,0.015995891365275898
pcoa2_cover,51,100.0,0.006345466391459827
