target,step,doy,attribution
hill_q1,0,108.0,0.006137800477890043
hill_q1,1,115.0,0.006630420469067735
hill_q1,2,122.0,0.015767564599511685
hill_q1,3,129.0,0.008784599281696713
hill_q1,4,136.0,0.008612862982098058
hill_q1,5,143.0,0.006571099877305984
hill_q1,6,150.0,0.019155857964862313
hill_q1,7,158.0,0.008846636569339003
hill_q1,8,165.0,0.017595319039540334
hill_q1,9,172.0,0.02366326435947406
hill_q1,10,179.0,0.02645864167389438
hill_q1,11,186.0,0.01915844481022048
hill_q1,12,193.0,0.031020004204041513
hill_q1,13,200.0,0.01701127108458699
hill_q1,14,207.0,0.018561330988213057
hill_q1,15,214.0,0.009145764561170465
hill_q1,16,222.0,0.009282914865474725
hill_q1,17,229.0,0.014019870892737525
hill_q1,18,236.0,0.014469599759450565
hill_q1,19,243.0,0.009279085107029314
hill_q1,20,250.0,0.011415447533455985
hill_q1,21,257.0,0.0064844301270829035
hill_q1,22,264.0,0.010744543878643362
hill_q1,23,271.0,0.010168193522446224
hill_q1,24,278.0,0.01297287376047379
hill_q1,25,285.0,0.014720352792975087
hill_q1,26,293.0,0.025889167134151375
hill_q1,27,300.0,0.022065759534160696
hill_q1,28,307.0,0.017184744498585588
hill_q1,29,314.0,0.015100570875700155
hill_q1,30,321.0,0.015241084963693832
hill_q1,31,328.0,0.02106874992058059
hill_q1,32,335.0,0.015159392537785426
hill_q1,33,342.0,0.012496158375219847
hill_q1,34,349.0,0.023253429914562994
hill_q1,35,356.0,0.042318639540480416
hill_q1,36,364.0,0.026622676738634835
hill_q1,37,1.0,0.017222748584992655
hill_q1,38,8.0,0.009160925862960786
hill_q1,39,15.0,0.011322892682763938
hill_q1,40,22.0,0.01934065863457232
hill_q1,41,29.0,0.024414199962690068
hill_q1,42,36.0,0.007429883182987694
hill_q1,43,43.0,0.014125720967547634
hill_q1,44,50.0,0.029782281725153414
hill_q1,45,58.0,0.014925793250490151
hill_q1,46,65.0,0.026070224470702844
hill_q1,47,72.0,0.015497842250989066
hill_q1,48,79.0,0.040430469278447456
hill_q1,49,86.0,0.05488030805217713
hill_q1,50,93.0,0.10359393126591401
hill_q1,51,100.0,0.018723550611372774
hill_q2,0,108.0,0.0059355346653287445
hill_q2,1,115.0,0.007498194920570124
hill_q2,2,122.0,0.017549742827413818
hill_q2,3,129.0,0.008120725973644504
hill_q2,4,136.0,0.008368171453647778
hill_q2,5,143.0,0.005789452629876824
hill_q2,6,150.0,0.018861995328034092
hill_q2,7,158.0,0.00882990045656819
hill_q2,8,165.0,0.018708226192410648
hill_q2,9,172.0,0.02408687684357991
hill_q2,10,179.0,0.025473843187255308
hill_q2,11,186.0,0.01971408176862988
hill_q2,12,193.0,0.03274881530841764
hill_q2,13,200.0,0.01799016064954042
hill_q2,14,207.0,0.018927490786052988
hill_q2,15,214.0,0.008431956035671971
hill_q2,16,222.0,0.008799575174639272
hill_q2,17,229.0,0.013585277951292371
hill_q2,18,236.0,0.013665693136192288
hill_q2,19,243.0,0.00899114239781275
hill_q2,20,250.0,0.01115482865300932
hill_q2,21,257.0,0.006543167757190515
hill_q2,22,264.0,0.01033534250712738
hill_q2,23,271.0,0.009802824683927463
hill_q2,24,278.0,0.012772649261824472
hill_q2,25,285.0,0.014356849662658223
hill_q2,26,293.0,0.026393114745662444
hill_q2,27,300.0,0.021743605267109417
hill_q2,28,307.0,0.018178628656148683
hill_q2,29,314.0,0.013428111471224033
hill_q2,30,321.0,0.016430854258020676
hill_q2,31,328.0,0.022500559181579543
hill_q2,32,335.0,0.015643359251589856
hill_q2,33,342.0,0.011660061834797071
hill_q2,34,349.0,0.022910958122912817
hill_q2,35,356.0,0.04233225959182286
hill_q2,36,364.0,0.027863625105654415
hill_q2,37,1.0,0.016021492516059468
hill_q2,38,8.0,0.009474348879109681
hill_q2,39,15.0,0.011986021475939872
hill_q2,40,22.0,0.019081436543249574
hill_q2,41,29.0,0.024632376415129116
hill_q2,42,36.0,0.006986262748243015
hill_q2,43,43.0,0.012946770929931333
hill_q2,44,50.0,0.030747158692164902
hill_q2,45,58.0,0.014796917466382615
hill_q2,46,65.0,0.025519842215722788
hill_q2,47,72.0,0.013517464504611826
hill_q2,48,79.0,0.04063698133541465
hill_q2,49,86.0,0.054158087427803495
hill_q2,50,93.0,0.10437474868853297
hill_q2,51,100.0,0.018992432462865992
lcbd_pa,0,108.0,0.010872662967614527
lcbd_pa,1,115.0,0.018671891544327995
lcbd_pa,2,122.0,0.029921736370180297
lcbd_pa,3,129.0,0.019531311049330185
lcbd_pa,4,136.0,0.014549954000404642
lcbd_pa,5,143.0,0.020526836472817212
lcbd_pa,6,150.0,0.026265147622706302
lcbd_pa,7,158.0,0.02833344378940745
lcbd_pa,8,165.0,0.015550735300433398
lcbd_pa,9,172.0,0.018556061262649956
lcbd_pa,10,179.0,0.026335622740251377
lcbd_pa,11,186.0,0.02489759199792205
lcbd_pa,12,193.0,0.017652999684656556
lcbd_pa,13,200.0,0.02689529030376987
lcbd_pa,14,207.0,0.02380869456761613
lcbd_pa,15,214.0,0.019388685959274492
lcbd_pa,16,222.0,0.015296450060186888
lcbd_pa,17,229.0,0.017000774480230844
lcbd_pa,18,236.0,0.020198252973695218
lcbd_pa,19,243.0,0.010708705509824603
lcbd_pa,20,250.0,0.008131491180781237
lcbd_pa,21,257.0,0.008425343327894613
lcbd_pa,22,264.0,0.005009488296797578
lcbd_pa,23,271.0,0.012565061636099314
lcbd_pa,24,278.0,0.010695722736127372
lcbd_pa,25,285.0,0.010173976180933398
lcbd_pa,26,293.0,0.014866823332373854
lcbd_pa,27,300.0,0.01761214336084725
lcbd_pa,28,307.0,0.015480671740384965
lcbd_pa,29,314.0,0.03219670924882989
lcbd_pa,30,321.0,0.014087557038379517
lcbd_pa,31,328.0,0.03360219850000588
lcbd_pa,32,335.0,0.027004927338894535
lcbd_pa,33,342.0,0.024724464974431197
lcbd_pa,34,349.0,0.016509384940582777
lcbd_pa,35,356.0,0.017637301475716835
lcbd_pa,36,364.0,0.022705822632261063
lcbd_pa,37,1.0,0.014063376273794878
lcbd_pa,38,8.0,0.01256056231461546
lcbd_pa,39,15.0,0.025895882782891923
lcbd_pa,40,22.0,0.02292092492566153
lcbd_pa,41,29.0,0.014585652704179093
lcbd_pa,42,36.0,0.008685846541735853
lcbd_pa,43,43.0,0.019798772570166184
lcbd_pa,44,50.0,0.010255571640929976
lcbd_pa,45,58.0,0.030505890927188205
lcbd_pa,46,65.0,0.03336979599586349
lcbd_pa,47,72.0,0.02802351595676754
lcbd_pa,48,79.0,0.010497908568389
lcbd_pa,49,86.0,0.03150668946310035
lcbd_pa,50,93.0,0.02346390057922253
lcbd_pa,51,100.0,0.01747377215685273
pcoa1_pa,0,108.0,0.010063551493620137
pcoa1_pa,1,115.0,0.026354025632208396
pcoa1_pa,2,122.0,0.032633862996527485
pcoa1_pa,3,129.0,0.017525838142388412
pcoa1_pa,4,136.0,0.013987337812434254
pcoa1_pa,5,143.0,0.01964379608215175
pcoa1_pa,6,150.0,0.02376570666623588
pcoa1_pa,7,158.0,0.02712199248469062
pcoa1_pa,8,165.0,0.01528580272223735
pcoa1_pa,9,172.0,0.022076496189947087
pcoa1_pa,10,179.0,0.015037626980453338
pcoa1_pa,11,186.0,0.02561437871433114
pcoa1_pa,12,193.0,0.016845684965095743
pcoa1_pa,13,200.0,0.03561226860491945
pcoa1_pa,14,207.0,0.027148126350191353
pcoa1_pa,15,214.0,0.013747727636333012
pcoa1_pa,16,222.0,0.009282133208764188
pcoa1_pa,17,229.0,0.012139130224229017
pcoa1_pa,18,236.0,0.015972372428116433
pcoa1_pa,19,243.0,0.009526197479601562
pcoa1_pa,20,250.0,0.009263548248403048
pcoa1_pa,21,257.0,0.008330953763234965
pcoa1_pa,22,264.0,0.007490135060895393
pcoa1_pa,23,271.0,0.013642682608573275
pcoa1_pa,24,278.0,0.013094921954598127
pcoa1_pa,25,285.0,0.011506790066355568
pcoa1_pa,26,293.0,0.02306520013373041
pcoa1_pa,27,300.0,0.021168236797697904
pcoa1_pa,28,307.0,0.01726495196906668
pcoa1_pa,29,314.0,0.022712146332334225
pcoa1_pa,30,321.0,0.011906325916103225
pcoa1_pa,31,328.0,0.031712481073264326
pcoa1_pa,32,335.0,0.025398562703413795
pcoa1_pa,33,342.0,0.013443281935665977
pcoa1_pa,34,349.0,0.015419351531624746
pcoa1_pa,35,356.0,0.02299085105245367
pcoa1_pa,36,364.0,0.027408910294466318
pcoa1_pa,37,1.0,0.01371236690235815
pcoa1_pa,38,8.0,0.012552631833924154
pcoa1_pa,39,15.0,0.033005650400600696
pcoa1_pa,40,22.0,0.030944664178667394
pcoa1_pa,41,29.0,0.01075266280439322
pcoa1_pa,42,36.0,0.009148092276590058
pcoa1_pa,43,43.0,0.02337096378663673
pcoa1_pa,44,50.0,0.009222626564617652
pcoa1_pa,45,58.0,0.03223700793616368
pcoa1_pa,46,65.0,0.028282675319900773
pcoa1_pa,47,72.0,0.021565383248124237
pcoa1_pa,48,79.0,0.012120108924671531
pcoa1_pa,49,86.0,0.028310073193536255
pcoa1_pa,50,93.0,0.03221609653311241
pcoa1_pa,51,100.0,0.017355607840344876
pcoa2_pa,0,108.0,0.0075529150119553485
pcoa2_pa,1,115.0,0.007818733183886236
pcoa2_pa,2,122.0,0.011667392025083326
pcoa2_pa,3,129.0,0.013198052254423758
pcoa2_pa,4,136.0,0.01028206123301748
pcoa2_pa,5,143.0,0.012413795155505615
pcoa2_pa,6,150.0,0.022593365051323058
pcoa2_pa,7,158.0,0.015748651659687314
pcoa2_pa,8,165.0,0.01192750380460455
pcoa2_pa,9,172.0,0.015387591228970428
pcoa2_pa,10,179.0,0.039236290565215735
pcoa2_pa,11,186.0,0.016865107584534352
pcoa2_pa,12,193.0,0.013864131110215972
pcoa2_pa,13,200.0,0.016740812310453476
pcoa2_pa,14,207.0,0.019728710030714927
pcoa2_pa,15,214.0,0.01761780984106103
pcoa2_pa,16,222.0,0.017236198664501188
pcoa2_pa,17,229.0,0.02330173669707449
pcoa2_pa,18,236.0,0.022047685180114882
pcoa2_pa,19,243.0,0.010694256587509846
pcoa2_pa,20,250.0,0.01282137962375985
pcoa2_pa,21,257.0,0.005387257564089238
pcoa2_pa,22,264.0,0.01131693004451334
pcoa2_pa,23,271.0,0.009671857433021408
pcoa2_pa,24,278.0,0.010868477567988543
pcoa2_pa,25,285.0,0.014775941213937193
pcoa2_pa,26,293.0,0.016514882776591102
pcoa2_pa,27,300.0,0.021024207495360457
pcoa2_pa,28,307.0,0.010308456379926417
pcoa2_pa,29,314.0,0.02696819078255235
pcoa2_pa,30,321.0,0.006391792242823519
pcoa2_pa,31,328.0,0.018146120986215278
pcoa2_pa,32,335.0,0.018590326173329435
pcoa2_pa,33,342.0,0.022531998652828206
pcoa2_pa,34,349.0,0.010493231794220188
pcoa2_pa,35,356.0,0.04116682952173056
pcoa2_pa,36,364.0,0.020188647846040412
pcoa2_pa,37,1.0,0.021613539757427115
pcoa2_pa,38,8.0,0.009376460089464632
pcoa2_pa,39,15.0,0.012992303981705424
pcoa2_pa,40,22.0,0.018687624020189735
pcoa2_pa,41,29.0,0.01833918295356445
pcoa2_pa,42,36.0,0.010213574913201481
pcoa2_pa,43,43.0,0.020602182810910006
pcoa2_pa,44,50.0,0.021519115033111616
pcoa2_pa,45,58.0,0.017671577963068844
pcoa2_pa,46,65.0,0.0326244839067861
pcoa2_pa,47,72.0,0.028045114391086857
pcoa2_pa,48,79.0,0.03370766261323187
pcoa2_pa,49,86.0,0.055389041617042
pcoa2_pa,50,93.0,0.08292781355715842
pcoa2_pa,51,100.0,0.013200995113270943
lcbd_cover,0,108.0,0.01214648318869667
lcbd_cover,1,115.0,0.016048580213607073
lcbd_cover,2,122.0,0.020222456277302816
lcbd_cover,3,129.0,0.01989499822404892
lcbd_cover,4,136.0,0.016048792584473216
lcbd_cover,5,143.0,0.02059401480507567
lcbd_cover,6,150.0,0.02844333226366873
lcbd_cover,7,158.0,0.028642952477143983
lcbd_cover,8,165.0,0.015351742057580626
lcbd_cover,9,172.0,0.023067187125961217
lcbd_cover,10,179.0,0.02784179085837276
lcbd_cover,11,186.0,0.022508843143999008
lcbd_cover,12,193.0,0.0174536938705367
lcbd_cover,13,200.0,0.023291364266876998
lcbd_cover,14,207.0,0.020466538778790327
lcbd_cover,15,214.0,0.018297159356331996
lcbd_cover,16,222.0,0.015884575435820805
lcbd_cover,17,229.0,0.018073563290974846
lcbd_cover,18,236.0,0.022395064121357767
lcbd_cover,19,243.0,0.012221234395392303
lcbd_cover,20,250.0,0.009086438101725885
lcbd_cover,21,257.0,0.006598545177383119
lcbd_cover,22,264.0,0.006037628558247126
lcbd_cover,23,271.0,0.01307992555306626
lcbd_cover,24,278.0,0.01054387900953843
lcbd_cover,25,285.0,0.009476215563033161
lcbd_cover,26,293.0,0.010307229238807744
lcbd_cover,27,300.0,0.019576692719695747
lcbd_cover,28,307.0,0.012616711464109528
lcbd_cover,29,314.0,0.029802899510362413
lcbd_cover,30,321.0,0.009521201301597629
lcbd_cover,31,328.0,0.02027452799167446
lcbd_cover,32,335.0,0.02014346959950263
lcbd_cover,33,342.0,0.024835486242656243
lcbd_cover,34,349.0,0.014691963514514914
lcbd_cover,35,356.0,0.030201805803295408
lcbd_cover,36,364.0,0.018861038372469024
lcbd_cover,37,1.0,0.014364853472017054
lcbd_cover,38,8.0,0.011719557330730226
lcbd_cover,39,15.0,0.02220978298956183
lcbd_cover,40,22.0,0.021736589750581584
lcbd_cover,41,29.0,0.015835653906698766
lcbd_cover,42,36.0,0.00807401434605199
lcbd_cover,43,43.0,0.019512368338940274
lcbd_cover,44,50.0,0.01669206827535487
lcbd_cover,45,58.0,0.026178054931873494
lcbd_cover,46,65.0,0.031589390447711765
lcbd_cover,47,72.0,0.028905857475022965
lcbd_cover,48,79.0,0.017972650944387988
lcbd_cover,49,86.0,0.04483925464631727
lcbd_cover,50,93.0,0.04190192131283405
lcbd_cover,51,100.0,0.013917957374223786
pcoa1_cover,0,108.0,0.011213103135462081
pcoa1_cover,1,115.0,0.024778582389718713
pcoa1_cover,2,122.0,0.02585242538966303
pcoa1_cover,3,129.0,0.01727073868381259
pcoa1_cover,4,136.0,0.014142125899860965
pcoa1_cover,5,143.0,0.018923010588295985
pcoa1_cover,6,150.0,0.026862079698288306
pcoa1_cover,7,158.0,0.02736427343426798
pcoa1_cover,8,165.0,0.01487781757756403
pcoa1_cover,9,172.0,0.024689885965408123
pcoa1_cover,10,179.0,0.019157725426459788
pcoa1_cover,11,186.0,0.026099471899418428
pcoa1_cover,12,193.0,0.014878997684831518
pcoa1_cover,13,200.0,0.03267893019953201
pcoa1_cover,14,207.0,0.020424639298969666
pcoa1_cover,15,214.0,0.013939850482675011
pcoa1_cover,16,222.0,0.011989446364207866
pcoa1_cover,17,229.0,0.015290474386599374
pcoa1_cover,18,236.0,0.017935808328477028
pcoa1_cover,19,243.0,0.011488310675560946
pcoa1_cover,20,250.0,0.010194951567729127
pcoa1_cover,21,257.0,0.0062642087274525525
pcoa1_cover,22,264.0,0.007938159207239313
pcoa1_cover,23,271.0,0.013388754356005722
pcoa1_cover,24,278.0,0.0135323856050893
pcoa1_cover,25,285.0,0.012862945516562254
pcoa1_cover,26,293.0,0.015708603067447258
pcoa1_cover,27,300.0,0.0242910824875486
pcoa1_cover,28,307.0,0.014733897877629569
pcoa1_cover,29,314.0,0.02182192056033321
pcoa1_cover,30,321.0,0.007699985680502016
pcoa1_cover,31,328.0,0.024276659744898187
pcoa1_cover,32,335.0,0.02089927683155208
pcoa1_cover,33,342.0,0.015172391304035221
pcoa1_cover,34,349.0,0.011857866172607293
pcoa1_cover,35,356.0,0.025801377742142476
pcoa1_cover,36,364.0,0.02454390561140048
pcoa1_cover,37,1.0,0.012939829676667505
pcoa1_cover,38,8.0,0.012215956882787642
pcoa1_cover,39,15.0,0.03025770835343543
pcoa1_cover,40,22.0,0.03134655367828171
pcoa1_cover,41,29.0,0.012211642504678459
pcoa1_cover,42,36.0,0.008447449870666946
pcoa1_cover,43,43.0,0.020513150466346112
pcoa1_cover,44,50.0,0.016131808328174287
pcoa1_cover,45,58.0,0.034151858913667316
pcoa1_cover,46,65.0,0.027773201696116058
pcoa1_cover,47,72.0,0.022417088371409648
pcoa1_cover,48,79.0,0.017692591528368256
pcoa1_cover,49,86.0,0.036970748650041595
pcoa1_cover,50,93.0,0.042408386166766385
pcoa1_cover,51,100.0,0.013675955343344554
pcoa2_cover,0,108.0,0.005836060764223833
pcoa2_cover,1,115.0,0.009888107148504107
pcoa2_cover,2,122.0,0.010076176220934548
pcoa2_cover,3,129.0,0.012147508483831414
pcoa2_cover,4,136.0,0.011347941619460709
pcoa2_cover,5,143.0,0.011932862869410926
pcoa2_cover,6,150.0,0.019283055564820625
pcoa2_cover,7,158.0,0.0093225557022567
pcoa2_cover,8,165.0,0.01248247712668406
pcoa2_cover,9,172.0,0.02889908104200238
pcoa2_cover,10,179.0,0.03448698203681805
pcoa2_cover,11,186.0,0.012697960513886318
pcoa2_cover,12,193.0,0.02058653066391813
pcoa2_cover,13,200.0,0.01169663895046073
pcoa2_cover,14,207.0,0.011757824281893106
pcoa2_cover,15,214.0,0.012019125506641094
pcoa2_cover,16,222.0,0.009683733413326488
pcoa2_cover,17,229.0,0.014848533194149555
pcoa2_cover,18,236.0,0.0248702141668874
pcoa2_cover,19,243.0,0.008150192137398217
pcoa2_cover,20,250.0,0.017823685573627936
pcoa2_cover,21,257.0,0.005495535059746423
pcoa2_cover,22,264.0,0.011338689095155875
pcoa2_cover,23,271.0,0.012191146429849338
pcoa2_cover,24,278.0,0.012953444387664274
pcoa2_cover,25,285.0,0.015240883670032998
pcoa2_cover,26,293.0,0.02570928246536481
pcoa2_cover,27,300.0,0.034736040664115446
pcoa2_cover,28,307.0,0.016227822817004967
pcoa2_cover,29,314.0,0.022817890407278472
pcoa2_cover,30,321.0,0.011441711725302395
pcoa2_cover,31,328.0,0.01415699300117619
pcoa2_cover,32,335.0,0.013883011509244573
pcoa2_cover,33,342.0,0.011862619944378141
pcoa2_cover,34,349.0,0.018563997401275893
pcoa2_cover,35,356.0,0.045260090251895736
pcoa2_cover,36,364.0,0.02095904730973067
pcoa2_cover,37,1.0,0.018537448191036615
pcoa2_cover,38,8.0,0.006392597311901948
pcoa2_cover,39,15.0,0.014182310903172303
pcoa2_cover,40,22.0,0.021729855016536338
pcoa2_cover,41,29.0,0.022173051924128086
pcoa2_cover,42,36.0,0.007643459153078224
pcoa2_cover,43,43.0,0.016612837212138003
pcoa2_cover,44,50.0,0.02798780713878015
pcoa2_cover,45,58.0,0.013933176575548933
pcoa2_cover,46,65.0,0.024533605319826783
pcoa2_cover,47,72.0,0.021545887442557907
pcoa2_cover,48,79.0,0.03739969453703962
pcoa2_cover,49,86.0,0.06115475327420143
pcoa2_cover,50,93.0,0.09292307524401892
pcoa2_cover,51,100.0,0.010574987635682107
mpd,0,108.0,0.012078132613336885
mpd,1,115.0,0.01649144265685742
mpd,2,122.0,0.014713100824506336
mpd,3,129.0,0.007897175265538025
mpd,4,136.0,0.010490495887771683
mpd,5,143.0,0.007837340884761495
mpd,6,150.0,0.02409485258058724
mpd,7,158.0,0.01775897093788348
mpd,8,165.0,0.0237699042668429
mpd,9,172.0,0.033519493617572615
mpd,10,179.0,0.03129740773543869
mpd,11,186.0,0.02588233157413169
mpd,12,193.0,0.016097974941944128
mpd,13,200.0,0.03627624274664025
mpd,14,207.0,0.029859859244621097
mpd,15,214.0,0.01018717572555716
mpd,16,222.0,0.014209808452780099
mpd,17,229.0,0.025487236795608305
mpd,18,236.0,0.016065191906547874
mpd,19,243.0,0.008437212114543013
mpd,20,250.0,0.00801956859156948
mpd,21,257.0,0.008366606185920894
mpd,22,264.0,0.008925494549899805
mpd,23,271.0,0.009046110322950402
mpd,24,278.0,0.016935765026577378
mpd,25,285.0,0.017961239929339637
mpd,26,293.0,0.011115936467466574
mpd,27,300.0,0.0159091051426957
mpd,28,307.0,0.014811060180413867
mpd,29,314.0,0.02314463773955288
mpd,30,321.0,0.011776283513008499
mpd,31,328.0,0.025427584591882924
mpd,32,335.0,0.021447771889672073
mpd,33,342.0,0.021732325093706668
mpd,34,349.0,0.01578449687773506
mpd,35,356.0,0.03781664517213996
mpd,36,364.0,0.027212427657104063
mpd,37,1.0,0.01514922591591495
mpd,38,8.0,0.01036035562990442
mpd,39,15.0,0.016579650137739262
mpd,40,22.0,0.030412516658517907
mpd,41,29.0,0.02092119286988362
mpd,42,36.0,0.016209038052997584
mpd,43,43.0,0.026795058062509966
mpd,44,50.0,0.02120908498643735
mpd,45,58.0,0.031074096937932935
mpd,46,65.0,0.0217955036822238
mpd,47,72.0,0.01773645326836517
mpd,48,79.0,0.017943742677753827
mpd,49,86.0,0.024935454326056403
mpd,50,93.0,0.03443388742231205
mpd,51,100.0,0.016560329666344496
mntd,0,108.0,0.008101082942624764
mntd,1,115.0,0.009452145123592515
mntd,2,122.0,0.011474470893171353
mntd,3,129.0,0.011245798287251516
mntd,4,136.0,0.009289478078185913
mntd,5,143.0,0.012149784397216612
mntd,6,150.0,0.016678500841391115
mntd,7,158.0,0.010895121008570003
mntd,8,165.0,0.021162203793217725
mntd,9,172.0,0.021636783699555424
mntd,10,179.0,0.03007656457137003
mntd,11,186.0,0.012008954677497952
mntd,12,193.0,0.023160789428248806
mntd,13,200.0,0.013405736751415431
mntd,14,207.0,0.014980311182360371
mntd,15,214.0,0.011519628613346636
mntd,16,222.0,0.009449021545257723
mntd,17,229.0,0.014143537848471858
mntd,18,236.0,0.014012647566866512
mntd,19,243.0,0.009678062161242252
mntd,20,250.0,0.012424256991226438
mntd,21,257.0,0.005987026172858166
mntd,22,264.0,0.011291682232843592
mntd,23,271.0,0.009580216611324221
mntd,24,278.0,0.0179823818309594
mntd,25,285.0,0.014826690817700964
mntd,26,293.0,0.02040617621634514
mntd,27,300.0,0.02089066261364917
mntd,28,307.0,0.01311687031375635
mntd,29,314.0,0.02041577010920109
mntd,30,321.0,0.011062401263465683
mntd,31,328.0,0.017321483613972358
mntd,32,335.0,0.018789113227941155
mntd,33,342.0,0.014899097006017272
mntd,34,349.0,0.030485096720761752
mntd,35,356.0,0.032055689858813005
mntd,36,364.0,0.018481556387054208
mntd,37,1.0,0.022873103419137692
mntd,38,8.0,0.009025385678700499
mntd,39,15.0,0.014933619256590031
mntd,40,22.0,0.035058685826908964
mntd,41,29.0,0.030020754357819424
mntd,42,36.0,0.01224266204089733
mntd,43,43.0,0.020294756876923843
mntd,44,50.0,0.021711352226000076
mntd,45,58.0,0.018890064944686015
mntd,46,65.0,0.028281892836351588
mntd,47,72.0,0.025889401177503855
mntd,48,79.0,0.03468278546898525
mntd,49,86.0,0.04848905249301219
mntd,50,93.0,0.08734153739722104
mntd,51,100.0,0.01572815060051772
ses_pd,0,108.0,0.010938612171174499
ses_pd,1,115.0,0.014271301906062114
ses_pd,2,122.0,0.011422042918072696
ses_pd,3,129.0,0.009629835579286976
ses_pd,4,136.0,0.010460923341864712
ses_pd,5,143.0,0.011044290886802904
ses_pd,6,150.0,0.02252455503271577
ses_pd,7,158.0,0.016875343436814468
ses_pd,8,165.0,0.0223360413859217
ses_pd,9,172.0,0.029751387200164677
ses_pd,10,179.0,0.030546892596680156
ses_pd,11,186.0,0.0209130419721276
ses_pd,12,193.0,0.01625437475516636
ses_pd,13,200.0,0.027866918903239113
ses_pd,14,207.0,0.027037522630375822
ses_pd,15,214.0,0.010799844276525973
ses_pd,16,222.0,0.013194860951873003
ses_pd,17,229.0,0.021446605440725887
ses_pd,18,236.0,0.016242493927738404
ses_pd,19,243.0,0.008746714935995397
ses_pd,20,250.0,0.009561508839545298
ses_pd,21,257.0,0.006895743403436866
ses_pd,22,264.0,0.007862684291052406
ses_pd,23,271.0,0.010920430330876345
ses_pd,24,278.0,0.017572574680919644
ses_pd,25,285.0,0.016314550559280144
ses_pd,26,293.0,0.011731349664504483
ses_pd,27,300.0,0.01982134837050285
ses_pd,28,307.0,0.01348256952032622
ses_pd,29,314.0,0.023317897799253345
ses_pd,30,321.0,0.009840822971766406
ses_pd,31,328.0,0.019201572665431283
ses_pd,32,335.0,0.019238158697275982
ses_pd,33,342.0,0.018555762730764345
ses_pd,34,349.0,0.022860196028121987
ses_pd,35,356.0,0.0366337064694854
ses_pd,36,364.0,0.02408514164066713
ses_pd,37,1.0,0.01818444040757641
ses_pd,38,8.0,0.010301643253242584
ses_pd,39,15.0,0.016741780767136897
ses_pd,40,22.0,0.036358132699824
ses_pd,41,29.0,0.025703894314085072
ses_pd,42,36.0,0.01474116703186134
ses_pd,43,43.0,0.027105379928153175
ses_pd,44,50.0,0.020349105654772617
ses_pd,45,58.0,0.026653561198143584
ses_pd,46,65.0,0.023322259867230778
ses_pd,47,72.0,0.025039268513641067
ses_pd,48,79.0,0.01911888924458421
ses_pd,49,86.0,0.032809786637009807
ses_pd,50,93.0,0.04780654671097674
ses_pd,51,100.0,0.015564520859223371
ses_mpd,0,108.0,0.011299677171035102
ses_mpd,1,115.0,0.013953428058544362
ses_mpd,2,122.0,0.010373768879957522
ses_mpd,3,129.0,0.009513485638521068
ses_mpd,4,136.0,0.010548350527832692
ses_mpd,5,143.0,0.01083958562141897
ses_mpd,6,150.0,0.023337865611801966
ses_mpd,7,158.0,0.01757792848503855
ses_mpd,8,165.0,0.024704441205524674
ses_mpd,9,172.0,0.028571923496906335
ses_mpd,10,179.0,0.031198088788449617
