target,step,doy,attribution
hill_q2,15,214.0,0.010715966576363268
hill_q2,16,222.0,0.009999291424180596
hill_q2,17,229.0,0.010772681105585933
hill_q2,18,236.0,0.011282589490473494
hill_q2,19,243.0,0.012145420749930734
hill_q2,20,250.0,0.0119893707477308
hill_q2,21,257.0,0.012391150488928346
hill_q2,22,264.0,0.013555561508167861
hill_q2,23,271.0,0.013806066973772185
hill_q2,24,278.0,0.014842893801195389
hill_q2,25,285.0,0.01545408240079892
hill_q2,26,293.0,0.017616405248046193
hill_q2,27,300.0,0.01703898266878791
hill_q2,28,307.0,0.018521143028104266
hill_q2,29,314.0,0.01894464588066472
hill_q2,30,321.0,0.020693542012901814
hill_q2,31,328.0,0.025005237089831576
hill_q2,32,335.0,0.022499090177158617
hill_q2,33,342.0,0.025548968606757393
hill_q2,34,349.0,0.021748347532959428
hill_q2,35,356.0,0.029689461775028222
hill_q2,36,364.0,0.026220577470880527
hill_q2,37,1.0,0.03182656343579481
hill_q2,38,8.0,0.02549270061889505
hill_q2,39,15.0,0.021049480825319686
hill_q2,40,22.0,0.019447160835215367
hill_q2,41,29.0,0.019962737337411347
hill_q2,42,36.0,0.019251868988657935
hill_q2,43,43.0,0.019590267520151087
hill_q2,44,50.0,0.01894507273077599
hill_q2,45,58.0,0.016973287481292072
hill_q2,46,65.0,0.019789708268472497
hill_q2,47,72.0,0.021426876770069346
hill_q2,48,79.0,0.019833333493897317
hill_q2,49,86.0,0.03451527886867137
hill_q2,50,93.0,0.0314970184528343
hill_q2,51,100.0,0.06356196859308724
lcbd_pa,0,108.0,0.02082645249545822
lcbd_pa,1,115.0,0.018836571617165874
lcbd_pa,2,122.0,0.016961595003035887
lcbd_pa,3,129.0,0.013685220326888294
lcbd_pa,4,136.0,0.01675632890129368
lcbd_pa,5,143.0,0.01480308936768576
lcbd_pa,6,150.0,0.015461564765482154
lcbd_pa,7,158.0,0.012990611472338126
lcbd_pa,8,165.0,0.012752962010647594
lcbd_pa,9,172.0,0.012791878253779625
lcbd_pa,10,179.0,0.012398930579878838
lcbd_pa,11,186.0,0.01306555455915648
lcbd_pa,12,193.0,0.011601241179783226
lcbd_pa,13,200.0,0.012430915103733245
lcbd_pa,14,207.0,0.011419320609334066
lcbd_pa,15,214.0,0.012836868780351432
lcbd_pa,16,222.0,0.012389690650982532
lcbd_pa,17,229.0,0.013840141763461591
lcbd_pa,18,236.0,0.01493865193407213
lcbd_pa,19,243.0,0.015516702380624347
lcbd_pa,20,250.0,0.01474438972264821
lcbd_pa,21,257.0,0.015039136169247782
lcbd_pa,22,264.0,0.015563100501892711
lcbd_pa,23,271.0,0.016603475158638154
lcbd_pa,24,278.0,0.015270454279208546
lcbd_pa,25,285.0,0.017419420758995687
lcbd_pa,26,293.0,0.017092586379624925
lcbd_pa,27,300.0,0.019650213957837226
lcbd_pa,28,307.0,0.018752533994644653
lcbd_pa,29,314.0,0.0227123425345558
lcbd_pa,30,321.0,0.022750766070660986
lcbd_pa,31,328.0,0.028951826334534594
lcbd_pa,32,335.0,0.02418083377027724
lcbd_pa,33,342.0,0.02970291766046889
lcbd_pa,34,349.0,0.024679192447824853
lcbd_pa,35,356.0,0.03364200036162127
lcbd_pa,36,364.0,0.02743274577247494
lcbd_pa,37,1.0,0.02981571002151901
lcbd_pa,38,8.0,0.024989854298293982
lcbd_pa,39,15.0,0.023815502196729642
lcbd_pa,40,22.0,0.02236992434006132
lcbd_pa,41,29.0,0.02602797212517508
lcbd_pa,42,36.0,0.023457467317670004
lcbd_pa,43,43.0,0.02588036797534031
lcbd_pa,44,50.0,0.020766246796131708
lcbd_pa,45,58.0,0.01994496642134649
lcbd_pa,46,65.0,0.018267745767119037
lcbd_pa,47,72.0,0.016345804387565985
lcbd_pa,48,79.0,0.02014325836782806
lcbd_pa,49,86.0,0.024778009089569727
lcbd_pa,50,93.0,0.021014704214276658
lcbd_pa,51,100.0,0.03189023905106331
pcoa1_pa,0,108.0,0.021643059892581692
pcoa1_pa,1,115.0,0.014352737392463785
pcoa1_pa,2,122.0,0.013177689999599384
pcoa1_pa,3,129.0,0.012855793811441422
pcoa1_pa,4,136.0,0.016583118316239983
pcoa1_pa,5,143.0,0.017184888122327244
pcoa1_pa,6,150.0,0.01687833482252692
pcoa1_pa,7,158.0,0.016400164524738994
pcoa1_pa,8,165.0,0.015011983616850723
pcoa1_pa,9,172.0,0.015633087292339844
pcoa1_pa,10,179.0,0.013697673489765505
pcoa1_pa,11,186.0,0.015093456347818142
pcoa1_pa,12,193.0,0.013216736625620127
pcoa1_pa,13,200.0,0.015154074794536957
pcoa1_pa,14,207.0,0.013325500636842002
pcoa1_pa,15,214.0,0.015277485727526461
pcoa1_pa,16,222.0,0.014226715095981902
pcoa1_pa,17,229.0,0.015891130213056267
pcoa1_pa,18,236.0,0.016332429157680708
pcoa1_pa,19,243.0,0.016656292175412077
pcoa1_pa,20,250.0,0.01588006490446945
pcoa1_pa,21,257.0,0.016238885808977636
pcoa1_pa,22,264.0,0.016368369509242628
pcoa1_pa,23,271.0,0.01746968038083467
pcoa1_pa,24,278.0,0.014744447105508653
pcoa1_pa,25,285.0,0.01744416187133717
pcoa1_pa,26,293.0,0.015865779837948887
pcoa1_pa,27,300.0,0.017658684391146907
pcoa1_pa,28,307.0,0.017093248119610507
pcoa1_pa,29,314.0,0.021050184566604048
pcoa1_pa,30,321.0,0.020800543993617818
pcoa1_pa,31,328.0,0.025053443230465117
pcoa1_pa,32,335.0,0.02247152448386709
pcoa1_pa,33,342.0,0.0256604315389945
pcoa1_pa,34,349.0,0.022065037662331363
pcoa1_pa,35,356.0,0.026228394738434052
pcoa1_pa,36,364.0,0.02400303915959014
pcoa1_pa,37,1.0,0.028095070762822926
pcoa1_pa,38,8.0,0.022932607079773775
pcoa1_pa,39,15.0,0.022280506485199598
pcoa1_pa,40,22.0,0.021067672778301964
pcoa1_pa,41,29.0,0.023410216434720257
pcoa1_pa,42,36.0,0.022883465598522855
pcoa1_pa,43,43.0,0.024386798090407447
pcoa1_pa,44,50.0,0.022058769865917413
pcoa1_pa,45,58.0,0.020920113763937258
pcoa1_pa,46,65.0,0.01978351201010432
pcoa1_pa,47,72.0,0.022552714597375925
pcoa1_pa,48,79.0,0.026098193487863165
pcoa1_pa,49,86.0,0.035208769740922005
pcoa1_pa,50,93.0,0.01989264591855238
pcoa1_pa,51,100.0,0.023740670027248067
pcoa2_pa,0,108.0,0.024611116883153598
pcoa2_pa,1,115.0,0.02756606272054071
pcoa2_pa,2,122.0,0.02674529739859193
pcoa2_pa,3,129.0,0.019280356061867964
pcoa2_pa,4,136.0,0.017863993135913043
pcoa2_pa,5,143.0,0.01824330311962799
pcoa2_pa,6,150.0,0.015560045831153209
pcoa2_pa,7,158.0,0.013992352834624123
pcoa2_pa,8,165.0,0.010667683311048157
pcoa2_pa,9,172.0,0.01174029413931939
pcoa2_pa,10,179.0,0.009756173483323234
pcoa2_pa,11,186.0,0.011570847510608351
pcoa2_pa,12,193.0,0.009034596339696246
pcoa2_pa,13,200.0,0.010755466858943862
pcoa2_pa,14,207.0,0.008323376449728262
pcoa2_pa,15,214.0,0.010220349366376506
pcoa2_pa,16,222.0,0.008276731850174251
pcoa2_pa,17,229.0,0.010723325619583987
pcoa2_pa,18,236.0,0.010070987063905473
pcoa2_pa,19,243.0,0.012463191847918876
pcoa2_pa,20,250.0,0.010593074661963306
pcoa2_pa,21,257.0,0.013032456420183181
pcoa2_pa,22,264.0,0.01183457364342594
pcoa2_pa,23,271.0,0.014891183627466503
pcoa2_pa,24,278.0,0.013617429212811453
pcoa2_pa,25,285.0,0.017077131433935137
pcoa2_pa,26,293.0,0.0156873551733194
pcoa2_pa,27,300.0,0.018986220826972936
pcoa2_pa,28,307.0,0.01670202504430161
pcoa2_pa,29,314.0,0.021259750898026075
pcoa2_pa,30,321.0,0.018738491110025287
pcoa2_pa,31,328.0,0.026937906752518608
pcoa2_pa,32,335.0,0.0203218421412096
pcoa2_pa,33,342.0,0.027924567536931948
pcoa2_pa,34,349.0,0.021893367139636927
pcoa2_pa,35,356.0,0.03337043480160005
pcoa2_pa,36,364.0,0.02538909132999292
pcoa2_pa,37,1.0,0.03216336787802321
pcoa2_pa,38,8.0,0.02199858667038476
pcoa2_pa,39,15.0,0.023108162734115416
pcoa2_pa,40,22.0,0.019077094921665993
pcoa2_pa,41,29.0,0.02317746815663684
pcoa2_pa,42,36.0,0.019427253608914
pcoa2_pa,43,43.0,0.022284755731903343
pcoa2_pa,44,50.0,0.016975739621707887
pcoa2_pa,45,58.0,0.018824989798736418
pcoa2_pa,46,65.0,0.016302382573355628
pcoa2_pa,47,72.0,0.025119156120592935
pcoa2_pa,48,79.0,0.01739495847363979
pcoa2_pa,49,86.0,0.04114368808422212
pcoa2_pa,50,93.0,0.03437040843514518
pcoa2_pa,51,100.0,0.05290953361053643
lcbd_cover,0,108.0,0.014347927547436055
lcbd_cover,1,115.0,0.021969803417202505
lcbd_cover,2,122.0,0.01988850412611006
lcbd_cover,3,129.0,0.016870196072862016
lcbd_cover,4,136.0,0.01519736304102367
lcbd_cover,5,143.0,0.014678512848016441
lcbd_cover,6,150.0,0.014541692338485223
lcbd_cover,7,158.0,0.013158735276466162
lcbd_cover,8,165.0,0.011953567221311256
lcbd_cover,9,172.0,0.012885940688037367
lcbd_cover,10,179.0,0.011778051959819888
lcbd_cover,11,186.0,0.013005603725334432
lcbd_cover,12,193.0,0.011095208065881558
lcbd_cover,13,200.0,0.012696395523149039
lcbd_cover,14,207.0,0.011217164299635738
lcbd_cover,15,214.0,0.013380115421039585
lcbd_cover,16,222.0,0.012149569580889438
lcbd_cover,17,229.0,0.01428779764821918
lcbd_cover,18,236.0,0.013646642177740262
lcbd_cover,19,243.0,0.015468015958473169
lcbd_cover,20,250.0,0.013403009059550844
lcbd_cover,21,257.0,0.015193660869790026
lcbd_cover,22,264.0,0.01383619067094764
lcbd_cover,23,271.0,0.015994430314906466
lcbd_cover,24,278.0,0.015830474811340305
lcbd_cover,25,285.0,0.020134002250178876
lcbd_cover,26,293.0,0.017766861574596653
lcbd_cover,27,300.0,0.021417526772288326
lcbd_cover,28,307.0,0.020022722450802003
lcbd_cover,29,314.0,0.026192313645320358
lcbd_cover,30,321.0,0.02271300526038358
lcbd_cover,31,328.0,0.030094749021639312
lcbd_cover,32,335.0,0.022440312316452993
lcbd_cover,33,342.0,0.030483098881198312
lcbd_cover,34,349.0,0.02306440475947285
lcbd_cover,35,356.0,0.03451360264689037
lcbd_cover,36,364.0,0.025835398462857064
lcbd_cover,37,1.0,0.0375333878307225
lcbd_cover,38,8.0,0.026725537162223877
lcbd_cover,39,15.0,0.027893286996270614
lcbd_cover,40,22.0,0.02169533699100251
lcbd_cover,41,29.0,0.02648805759458762
lcbd_cover,42,36.0,0.02119852270250857
lcbd_cover,43,43.0,0.025397406457707952
lcbd_cover,44,50.0,0.018973589534563393
lcbd_cover,45,58.0,0.020430654198351484
lcbd_cover,46,65.0,0.015474086505971409
lcbd_cover,47,72.0,0.015891569681411206
lcbd_cover,48,79.0,0.011550934986324793
lcbd_cover,49,86.0,0.024201872497623268
lcbd_cover,50,93.0,0.0252883206393935
lcbd_cover,51,100.0,0.02810486551558816
pcoa1_cover,0,108.0,0.024169090230236685
pcoa1_cover,1,115.0,0.019192607957703348
pcoa1_cover,2,122.0,0.017662371966199665
pcoa1_cover,3,129.0,0.014037947375361905
pcoa1_cover,4,136.0,0.018232211875902706
pcoa1_cover,5,143.0,0.016297284317894796
pcoa1_cover,6,150.0,0.017553377602304947
pcoa1_cover,7,158.0,0.01538709263867872
pcoa1_cover,8,165.0,0.01556454894885432
pcoa1_cover,9,172.0,0.01502291994761859
pcoa1_cover,10,179.0,0.014525421039511162
pcoa1_cover,11,186.0,0.014779024974941886
pcoa1_cover,12,193.0,0.013567454705656847
pcoa1_cover,13,200.0,0.014456839454151486
pcoa1_cover,14,207.0,0.013336135815988089
pcoa1_cover,15,214.0,0.01431988541007191
pcoa1_cover,16,222.0,0.014297801607211337
pcoa1_cover,17,229.0,0.01514636687987468
pcoa1_cover,18,236.0,0.016822312137025685
pcoa1_cover,19,243.0,0.016267710557838926
pcoa1_cover,20,250.0,0.016402412983514154
pcoa1_cover,21,257.0,0.015401398667485394
pcoa1_cover,22,264.0,0.016813392854626092
pcoa1_cover,23,271.0,0.01646511464232588
pcoa1_cover,24,278.0,0.01577516213873216
pcoa1_cover,25,285.0,0.016308263945531976
pcoa1_cover,26,293.0,0.016828998272037862
pcoa1_cover,27,300.0,0.017940784359210874
pcoa1_cover,28,307.0,0.018118455244147937
pcoa1_cover,29,314.0,0.020074082512388444
pcoa1_cover,30,321.0,0.021405109249914997
pcoa1_cover,31,328.0,0.024504043223835956
pcoa1_cover,32,335.0,0.022398912862557744
pcoa1_cover,33,342.0,0.02517604614906803
pcoa1_cover,34,349.0,0.02263306177611138
pcoa1_cover,35,356.0,0.02743577412676527
pcoa1_cover,36,364.0,0.024530382977244997
pcoa1_cover,37,1.0,0.02589768062513892
pcoa1_cover,38,8.0,0.022862901266640197
pcoa1_cover,39,15.0,0.02140108839922859
pcoa1_cover,40,22.0,0.02174810449050415
pcoa1_cover,41,29.0,0.02361741377608481
pcoa1_cover,42,36.0,0.023310369969614633
pcoa1_cover,43,43.0,0.023204749440635546
pcoa1_cover,44,50.0,0.02144472391083872
pcoa1_cover,45,58.0,0.01844692931499128
pcoa1_cover,46,65.0,0.019534469436570112
pcoa1_cover,47,72.0,0.017384208612181345
pcoa1_cover,48,79.0,0.022987791135976345
pcoa1_cover,49,86.0,0.029066492513676927
pcoa1_cover,50,93.0,0.021408275068800574
pcoa1_cover,51,100.0,0.02883500061059111
pcoa2_cover,0,108.0,0.024826571043621088
pcoa2_cover,1,115.0,0.026935292540814348
pcoa2_cover,2,122.0,0.031163734834190535
pcoa2_cover,3,129.0,0.01975222904982893
pcoa2_cover,4,136.0,0.019548399299559722
pcoa2_cover,5,143.0,0.020039923956624742
pcoa2_cover,6,150.0,0.01721295727604957
pcoa2_cover,7,158.0,0.0165731158152984
pcoa2_cover,8,165.0,0.01221453782326456
pcoa2_cover,9,172.0,0.013471648659168804
pcoa2_cover,10,179.0,0.0108210320402235
pcoa2_cover,11,186.0,0.012948108545456609
pcoa2_cover,12,193.0,0.00979060740759807
pcoa2_cover,13,200.0,0.012499616976964495
pcoa2_cover,14,207.0,0.009116965739414751
pcoa2_cover,15,214.0,0.011941084434627916
pcoa2_cover,16,222.0,0.008785376358680394
pcoa2_cover,17,229.0,0.012056219107552715
pcoa2_cover,18,236.0,0.009531107012205414
pcoa2_cover,19,243.0,0.01296964946755916
pcoa2_cover,20,250.0,0.009717194693343091
pcoa2_cover,21,257.0,0.014188621076643157
pcoa2_cover,22,264.0,0.010190946018707703
pcoa2_cover,23,271.0,0.015788708036366474
pcoa2_cover,24,278.0,0.011846658459980695
pcoa2_cover,25,285.0,0.018111814234199053
pcoa2_cover,26,293.0,0.01301935239624187
pcoa2_cover,27,300.0,0.018927712546577248
pcoa2_cover,28,307.0,0.014694060818400285
pcoa2_cover,29,314.0,0.021622325928723495
pcoa2_cover,30,321.0,0.016285344465700066
pcoa2_cover,31,328.0,0.023957677885410807
pcoa2_cover,32,335.0,0.016331956366112677
pcoa2_cover,33,342.0,0.023564245655271796
pcoa2_cover,34,349.0,0.016739341109336732
pcoa2_cover,35,356.0,0.025291562503679536
pcoa2_cover,36,364.0,0.020653736517531284
pcoa2_cover,37,1.0,0.03010417434068054
pcoa2_cover,38,8.0,0.02022477742527735
pcoa2_cover,39,15.0,0.022104962945257173
pcoa2_cover,40,22.0,0.018352660713794156
pcoa2_cover,41,29.0,0.0210749178872756
pcoa2_cover,42,36.0,0.01898538513745462
pcoa2_cover,43,43.0,0.02120467634866322
pcoa2_cover,44,50.0,0.017805326094123063
pcoa2_cover,45,58.0,0.020545435457637616
pcoa2_cover,46,65.0,0.017818067144429448
pcoa2_cover,47,72.0,0.033401877633959784
pcoa2_cover,48,79.0,0.025361599581914147
pcoa2_cover,49,86.0,0.05425724681450326
pcoa2_cover,50,93.0,0.03573766245228973
pcoa2_cover,51,100.0,0.0398917939218105
