target,step,doy,attribution
lcbd_pa,38,8.0,0.031747794594072745
lcbd_pa,39,15.0,0.01780427987695546
lcbd_pa,40,22.0,0.02708160748084982
lcbd_pa,41,29.0,0.011753223449760066
lcbd_pa,42,36.0,0.02914521218731243
lcbd_pa,43,43.0,0.019837559010791334
lcbd_pa,44,50.0,0.024957085365880326
lcbd_pa,45,58.0,0.01192023256746503
lcbd_pa,46,65.0,0.021962174197784373
lcbd_pa,47,72.0,0.013234602425841457
lcbd_pa,48,79.0,0.020584021375418978
lcbd_pa,49,86.0,0.008202280497212163
lcbd_pa,50,93.0,0.020302344469910544
lcbd_pa,51,100.0,0.015744500012721496
pcoa1_pa,0,108.0,0.026662569445484174
pcoa1_pa,1,115.0,0.013923182005938972
pcoa1_pa,2,122.0,0.02325075592894291
pcoa1_pa,3,129.0,0.01488887041256612
pcoa1_pa,4,136.0,0.018799960000434383
pcoa1_pa,5,143.0,0.023049582956611525
pcoa1_pa,6,150.0,0.016306392382866557
pcoa1_pa,7,158.0,0.013059548768074736
pcoa1_pa,8,165.0,0.02417127138093437
pcoa1_pa,9,172.0,0.01704161221265433
pcoa1_pa,10,179.0,0.013393055258265407
pcoa1_pa,11,186.0,0.011980349320750223
pcoa1_pa,12,193.0,0.023282805602540542
pcoa1_pa,13,200.0,0.013336038107681837
pcoa1_pa,14,207.0,0.014262173483020505
pcoa1_pa,15,214.0,0.01030192865362186
pcoa1_pa,16,222.0,0.023043204519175377
pcoa1_pa,17,229.0,0.01004170845858145
pcoa1_pa,18,236.0,0.017886096459501365
pcoa1_pa,19,243.0,0.010516974500547137
pcoa1_pa,20,250.0,0.017554281358034114
pcoa1_pa,21,257.0,0.011720270286065372
pcoa1_pa,22,264.0,0.020256261418972254
pcoa1_pa,23,271.0,0.013790886712004626
pcoa1_pa,24,278.0,0.02661106517340777
pcoa1_pa,25,285.0,0.01418674532978194
pcoa1_pa,26,293.0,0.02600441964561662
pcoa1_pa,27,300.0,0.017502302478207783
pcoa1_pa,28,307.0,0.03025313278866096
pcoa1_pa,29,314.0,0.016264941643047884
pcoa1_pa,30,321.0,0.02808861407421042
pcoa1_pa,31,328.0,0.01643189267831954
pcoa1_pa,32,335.0,0.034215522663682614
pcoa1_pa,33,342.0,0.012990319009859393
pcoa1_pa,34,349.0,0.0296534280599282
pcoa1_pa,35,356.0,0.020452893153774868
pcoa1_pa,36,364.0,0.025668520308623217
pcoa1_pa,37,1.0,0.018289129068266498
pcoa1_pa,38,8.0,0.025128279533694217
pcoa1_pa,39,15.0,0.01187944513154038
pcoa1_pa,40,22.0,0.02740611718744273
pcoa1_pa,41,29.0,0.020987476054608538
pcoa1_pa,42,36.0,0.024132581733841175
pcoa1_pa,43,43.0,0.015141245165813586
pcoa1_pa,44,50.0,0.027661461463384544
pcoa1_pa,45,58.0,0.01986572045398187
pcoa1_pa,46,65.0,0.021966562372146534
pcoa1_pa,47,72.0,0.009455930106836794
pcoa1_pa,48,79.0,0.029119710662219876
pcoa1_pa,49,86.0,0.01492281794844833
pcoa1_pa,50,93.0,0.021161805939050825
pcoa1_pa,51,100.0,0.012038140538332643
pcoa2_pa,0,108.0,0.0135812359596025
pcoa2_pa,1,115.0,0.021768337392928366
pcoa2_pa,2,122.0,0.022388161593939745
pcoa2_pa,3,129.0,0.008832904048897855
pcoa2_pa,4,136.0,0.020933368829812667
pcoa2_pa,5,143.0,0.021513690871262266
pcoa2_pa,6,150.0,0.02050799139355374
pcoa2_pa,7,158.0,0.007392186057680895
pcoa2_pa,8,165.0,0.01897115185536998
pcoa2_pa,9,172.0,0.010025982683509788
pcoa2_pa,10,179.0,0.015595863595069684
pcoa2_pa,11,186.0,0.007163391374919612
pcoa2_pa,12,193.0,0.01347445194874842
pcoa2_pa,13,200.0,0.007722319789985808
pcoa2_pa,14,207.0,0.016467472053689904
pcoa2_pa,15,214.0,0.007739646831347964
pcoa2_pa,16,222.0,0.015275787040585428
pcoa2_pa,17,229.0,0.007684142554026551
pcoa2_pa,18,236.0,0.018394379172944394
pcoa2_pa,19,243.0,0.01106180552876712
pcoa2_pa,20,250.0,0.025434778204762108
pcoa2_pa,21,257.0,0.009597357991172296
pcoa2_pa,22,264.0,0.024290044925655955
pcoa2_pa,23,271.0,0.024706198161710283
pcoa2_pa,24,278.0,0.021645245867910865
pcoa2_pa,25,285.0,0.024466910151317692
pcoa2_pa,26,293.0,0.025347073436156102
pcoa2_pa,27,300.0,0.03192737221985211
pcoa2_pa,28,307.0,0.023884111062683632
pcoa2_pa,29,314.0,0.03086964831520834
pcoa2_pa,30,321.0,0.02932893942830845
pcoa2_pa,31,328.0,0.021791391934756998
pcoa2_pa,32,335.0,0.022421439143039745
pcoa2_pa,33,342.0,0.019431102334138514
pcoa2_pa,34,349.0,0.024435833545749613
pcoa2_pa,35,356.0,0.03269532828342168
pcoa2_pa,36,364.0,0.017882977073517898
pcoa2_pa,37,1.0,0.03658278446958605
pcoa2_pa,38,8.0,0.03013785718273993
pcoa2_pa,39,15.0,0.01722468951726249
pcoa2_pa,40,22.0,0.021430754667370072
pcoa2_pa,41,29.0,0.018245010554773938
pcoa2_pa,42,36.0,0.024253472056074307
pcoa2_pa,43,43.0,0.01844504561745383
pcoa2_pa,44,50.0,0.01802317070203919
pcoa2_pa,45,58.0,0.02443601144385469
pcoa2_pa,46,65.0,0.018897241195474545
pcoa2_pa,47,72.0,0.013312330953837742
pcoa2_pa,48,79.0,0.015529147829833544
pcoa2_pa,49,86.0,0.01501217972232715
pcoa2_pa,50,93.0,0.016925326756694902
pcoa2_pa,51,100.0,0.01489495467467264
lcbd_cover,0,108.0,0.020547532567956273
lcbd_cover,1,115.0,0.01158753960267617
lcbd_cover,2,122.0,0.026942436012040376
lcbd_cover,3,129.0,0.012234408302788501
lcbd_cover,4,136.0,0.021582049392093634
lcbd_cover,5,143.0,0.011218201773853334
lcbd_cover,6,150.0,0.020733431600373737
lcbd_cover,7,158.0,0.007851265077858383
lcbd_cover,8,165.0,0.021341277653794594
lcbd_cover,9,172.0,0.006589072808013474
lcbd_cover,10,179.0,0.015337417629292345
lcbd_cover,11,186.0,0.008792851268514973
lcbd_cover,12,193.0,0.016308761577087345
lcbd_cover,13,200.0,0.006405547860693864
lcbd_cover,14,207.0,0.01712892824664643
lcbd_cover,15,214.0,0.0074673398621243866
lcbd_cover,16,222.0,0.01709600027976126
lcbd_cover,17,229.0,0.006670477961779595
lcbd_cover,18,236.0,0.017425519059444488
lcbd_cover,19,243.0,0.00977087476779917
lcbd_cover,20,250.0,0.022409250550336914
lcbd_cover,21,257.0,0.006525154722154098
lcbd_cover,22,264.0,0.025021173428447917
lcbd_cover,23,271.0,0.01953055852249595
lcbd_cover,24,278.0,0.027112888230068136
lcbd_cover,25,285.0,0.014656602223051943
lcbd_cover,26,293.0,0.030448394911367978
lcbd_cover,27,300.0,0.028040557761669242
lcbd_cover,28,307.0,0.02946310853144466
lcbd_cover,29,314.0,0.01769432614384724
lcbd_cover,30,321.0,0.035503261799323685
lcbd_cover,31,328.0,0.021027993721670815
lcbd_cover,32,335.0,0.03135325964051407
lcbd_cover,33,342.0,0.013551471765846715
lcbd_cover,34,349.0,0.03290497330716681
lcbd_cover,35,356.0,0.03077432068421375
lcbd_cover,36,364.0,0.02492137205748026
lcbd_cover,37,1.0,0.02205893348673046
lcbd_cover,38,8.0,0.035273978751103566
lcbd_cover,39,15.0,0.01633706973442412
lcbd_cover,40,22.0,0.029522752340929628
lcbd_cover,41,29.0,0.009658837825846136
lcbd_cover,42,36.0,0.0303911079762185
lcbd_cover,43,43.0,0.017949410365914752
lcbd_cover,44,50.0,0.02743682219499382
lcbd_cover,45,58.0,0.010654399754276924
lcbd_cover,46,65.0,0.02557585753758886
lcbd_cover,47,72.0,0.012363175521181399
lcbd_cover,48,79.0,0.023141887181883106
lcbd_cover,49,86.0,0.007395269709383758
lcbd_cover,50,93.0,0.023860194646099155
lcbd_cover,51,100.0,0.01441070166773335
pcoa1_cover,0,108.0,0.02953176558353175
pcoa1_cover,1,115.0,0.012728396892150145
pcoa1_cover,2,122.0,0.02555851484757565
pcoa1_cover,3,129.0,0.010618779348651252
pcoa1_cover,4,136.0,0.023072577784482465
pcoa1_cover,5,143.0,0.01978826969783219
pcoa1_cover,6,150.0,0.02105888058030766
pcoa1_cover,7,158.0,0.009608737743623964
pcoa1_cover,8,165.0,0.02796622732824356
pcoa1_cover,9,172.0,0.012692819218949228
pcoa1_cover,10,179.0,0.0154154245207059
pcoa1_cover,11,186.0,0.009766738149815987
pcoa1_cover,12,193.0,0.025192618646621503
pcoa1_cover,13,200.0,0.010267560527838986
pcoa1_cover,14,207.0,0.01714322441279988
pcoa1_cover,15,214.0,0.00892146567823263
pcoa1_cover,16,222.0,0.025267437383041536
pcoa1_cover,17,229.0,0.008692841572081559
pcoa1_cover,18,236.0,0.020457647007559147
pcoa1_cover,19,243.0,0.009191428935769607
pcoa1_cover,20,250.0,0.019460460221720363
pcoa1_cover,21,257.0,0.010464513383613058
pcoa1_cover,22,264.0,0.023684188463740877
pcoa1_cover,23,271.0,0.01071493668779399
pcoa1_cover,24,278.0,0.02732329586595486
pcoa1_cover,25,285.0,0.013108363548408206
pcoa1_cover,26,293.0,0.0276651385721385
pcoa1_cover,27,300.0,0.012920711791095415
pcoa1_cover,28,307.0,0.0325070233930547
pcoa1_cover,29,314.0,0.013451786024577373
pcoa1_cover,30,321.0,0.031097687736016035
pcoa1_cover,31,328.0,0.0121746788420668
pcoa1_cover,32,335.0,0.03735493518167041
pcoa1_cover,33,342.0,0.012151784606768247
pcoa1_cover,34,349.0,0.031836890896450934
pcoa1_cover,35,356.0,0.016533851316701594
pcoa1_cover,36,364.0,0.025580229028098752
pcoa1_cover,37,1.0,0.014975334668374612
pcoa1_cover,38,8.0,0.027899076421030046
pcoa1_cover,39,15.0,0.010212583391724126
pcoa1_cover,40,22.0,0.030271796937911336
pcoa1_cover,41,29.0,0.017565301276304048
pcoa1_cover,42,36.0,0.026554109520787662
pcoa1_cover,43,43.0,0.010057611556317122
pcoa1_cover,44,50.0,0.029813249695501108
pcoa1_cover,45,58.0,0.01735114028441122
pcoa1_cover,46,65.0,0.02725548888249108
pcoa1_cover,47,72.0,0.007742130777149142
pcoa1_cover,48,79.0,0.03139826426296542
pcoa1_cover,49,86.0,0.013823303350729682
pcoa1_cover,50,93.0,0.02497677843921401
pcoa1_cover,51,100.0,0.009131999115404679
pcoa2_cover,0,108.0,0.010182542935844694
pcoa2_cover,1,115.0,0.027960459803163997
pcoa2_cover,2,122.0,0.01722013592550584
pcoa2_cover,3,129.0,0.013874808167540824
pcoa2_cover,4,136.0,0.0184922136643918
pcoa2_cover,5,143.0,0.03198620298842446
pcoa2_cover,6,150.0,0.02024894014691758
pcoa2_cover,7,158.0,0.01217385435549813
pcoa2_cover,8,165.0,0.015296510692593638
pcoa2_cover,9,172.0,0.016452506111607184
pcoa2_cover,10,179.0,0.01629753663717635
pcoa2_cover,11,186.0,0.010122122421690381
pcoa2_cover,12,193.0,0.012090616370966627
pcoa2_cover,13,200.0,0.012644328873102318
pcoa2_cover,14,207.0,0.016523741674369
pcoa2_cover,15,214.0,0.011527596312555885
pcoa2_cover,16,222.0,0.014297135963537771
pcoa2_cover,17,229.0,0.009404486927680445
pcoa2_cover,18,236.0,0.017950361867444944
pcoa2_cover,19,243.0,0.013101923754754899
pcoa2_cover,20,250.0,0.022199427847254743
pcoa2_cover,21,257.0,0.012477530081778215
pcoa2_cover,22,264.0,0.0218623713218975
pcoa2_cover,23,271.0,0.02765163059121566
pcoa2_cover,24,278.0,0.015294730868184895
pcoa2_cover,25,285.0,0.02934484022498915
pcoa2_cover,26,293.0,0.017615402328900197
pcoa2_cover,27,300.0,0.03512859402366123
pcoa2_cover,28,307.0,0.015703845444139546
pcoa2_cover,29,314.0,0.039019979138435364
pcoa2_cover,30,321.0,0.019177479526850526
pcoa2_cover,31,328.0,0.02780724375813231
pcoa2_cover,32,335.0,0.012554770651228214
pcoa2_cover,33,342.0,0.022804238232117437
pcoa2_cover,34,349.0,0.0163209090642951
pcoa2_cover,35,356.0,0.036713679723016146
pcoa2_cover,36,364.0,0.011817048220949748
pcoa2_cover,37,1.0,0.04082665595439856
pcoa2_cover,38,8.0,0.021850065382199788
pcoa2_cover,39,15.0,0.018072240344118393
pcoa2_cover,40,22.0,0.013838788995050085
pcoa2_cover,41,29.0,0.02646521953854613
pcoa2_cover,42,36.0,0.01794237345663892
pcoa2_cover,43,43.0,0.023996081346625096
pcoa2_cover,44,50.0,0.010004296008844836
pcoa2_cover,45,58.0,0.03280502187719319
pcoa2_cover,46,65.0,0.013189846067720857
pcoa2_cover,47,72.0,0.018121868674783125
pcoa2_cover,48,79.0,0.011739982099995524
pcoa2_cover,49,86.0,0.01985577849583212
pcoa2_cover,50,93.0,0.011158038992870536
pcoa2_cover,51,100.0,0.018791996123370108
