target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
pd_inext_q0,877,-0.154199301898525,1.6534131222153412,0.2388686363785733,1.331255856160733,0.2547562552526061,0.0836979209293886,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,-0.322158254563863,1.3116207245123783,0.2615578618823432,1.0783315553449373,0.3522926915548521,0.091943876081733,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,-0.1867030884654783,1.0122414133282196,0.2642784286788452,0.8359987091319333,0.2150778598743768,0.1363002378339432,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q0,881,-0.0760475711752866,2.4077186419807464,0.2426654536505794,1.861334351549692,-0.1467227004581655,0.0563649923624439,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q1,881,-0.0694448457098519,1.749612603822111,0.2138172772195034,1.3839323291050591,0.2887988126233406,0.1619371116944563,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
td_inext_q2,881,-0.1313095753889195,1.6045121341145856,0.2156038070619606,1.274070083315072,0.3681604313213082,0.1548669698534997,2,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
lcbd_count_sorensen,2499,-0.1173616345014296,2.24029144161418e-05,0.273182764283579,1.7755939809695176e-05,5.830701821145689e-06,0.3294550069290842,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q0,877,-0.0749075309933013,1.5956091908896604,0.2305177009302167,1.234691133902457,0.0809621630125384,0.0673489617678335,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q1,877,-0.288085285908267,1.2946097081740242,0.2581655968938803,1.0042522354228012,0.0494362689902514,-0.0168291787446059,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
pd_inext_q2,877,-0.4412500255662668,1.1155337882144756,0.2912462509493164,0.8682193924935485,0.1141515813407554,-0.0220804899445943,3,C1D01_curve1d_kndvi_raw100_pg-all_unified_woody_ctr,kfold_loc_time_unified,C1D,topo+area,curve1d,kndvi,late,C1D-B
