target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
td_inext_q2,881,0.0637934464159479,1.4596143107951989,0.196133388809318,1.1094926704252115,0.0053311593753546,0.2579754016589917,2,RFG1c_clim-topo_ctr-area_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,clim+topo_ctr+area,,,none,RF
lcbd_count_sorensen,2499,0.4455760391718335,1.578078625962509e-05,0.1924320529415809,1.248720297673284e-05,-1.4481863582513992e-06,0.5977807444075117,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q0,877,0.0646323954950258,1.4884427624324912,0.2150353642490929,1.1440688775285317,-0.0845271773681836,0.2841998082259804,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,877,0.0950304584614142,1.085134399301135,0.2163929160555949,0.8593113155209842,0.058502084842945,0.304833412833693,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,877,0.0719017625711136,0.8951793164142194,0.2337155741829372,0.7117329773286573,0.0146586292160289,0.280229930606749,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q0,881,0.0087929475933302,2.310852316829124,0.23290263903988,1.7697040424084611,-0.0515851303431709,0.1349225908097745,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q1,881,0.0453349233677854,1.6530584904030805,0.2020175579042102,1.2523573226820073,0.0135829054644696,0.229814670670324,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q2,881,0.0515134594342538,1.4691558220729308,0.1974155144554035,1.1340079262885132,0.0592369922726848,0.2185814108657899,0,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
lcbd_count_sorensen,2499,0.4457358133827199,1.5778512237822224e-05,0.1924043233546794,1.2527330256626382e-05,8.827594357978924e-08,0.5948184479362872,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q0,877,0.0775768301989965,1.4781076952913357,0.2135422568328526,1.142433725480372,-0.0095135695728594,0.3005617898821068,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,877,0.070517032072046,1.099733026868334,0.2193041126702357,0.8645250055081665,-0.0104313235631717,0.2781522470804465,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,877,0.0422160286571374,0.9093830339920052,0.2374239150129307,0.7126810202939694,-0.0680226189002218,0.2496878626856444,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q0,881,-0.0048531415520947,2.3267048593270743,0.2345003607793336,1.8309906317321665,0.223415938199232,0.1144674176607917,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q1,881,0.0528613786668256,1.6465293471401086,0.2012196420501434,1.248145080752514,-0.0136111373433896,0.2279252061065964,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q2,881,0.0489068109110819,1.471173217773075,0.1976865988455141,1.1421715084338613,0.0857174814552066,0.2194449831400167,1,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
lcbd_count_sorensen,2499,0.4479520755275364,1.574693492589292e-05,0.1920192673212878,1.2473237090390473e-05,-1.0654313837972471e-06,0.5972559725118539,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q0,877,0.0728860192900342,1.4818612497797403,0.2140845329465299,1.1420519524090265,-0.0602950613487767,0.292818466950491,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q1,877,0.0782428208958134,1.0951530429776848,0.2183907916380912,0.846989820132749,-0.0935108514237281,0.2801769600174345,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
pd_inext_q2,877,0.0685577866958697,0.8967905502126854,0.2341362389876825,0.7015207045460283,-0.0679924450587036,0.2743243903767872,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q0,881,-0.0198973602838374,2.344057352423436,0.2362492572391512,1.7931067737041997,-0.0931522768489877,0.1021823111730216,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q1,881,0.0419680412536447,1.6559709015950896,0.2023734788834365,1.264004753727234,0.1049960003455554,0.2194813742456111,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
td_inext_q2,881,0.0516512508156272,1.469049102391464,0.1974011741652159,1.1273192274101955,0.0137449550268268,0.2170050303931739,2,RFG2c_curve-topo_ctr-area_kndvi_raw100_pg-all_unified_woody,kfold5_block20_unified,RF,curve+topo_ctr+area,,kndvi,none,RF
