target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
hill_q0_unified,3102,0.4313132057016402,2.289889481888652,0.16356353442061802,1.6052707159609345,-0.07443773576450673,0.7110948651818868,0
lcbd_pa_unified,3094,0.42890128987012,1.1285309314243182e-05,0.194506582220864,8.948522326479477e-06,-6.746003636704646e-08,0.5951951617141475,0
pcoa1_pa_unified,3094,0.6866596502947107,0.16425453508877563,0.12810618852958314,0.09168861293149483,-0.02210268665293353,0.8536774776047946,0
pcoa2_pa_unified,3094,0.7809202063757545,0.12640307276088467,0.12078003106179773,0.09841672525200591,0.004523204368569867,0.8876360213306174,0
lcbd_freq_unified,3040,0.3846373851378604,1.968494685713848e-05,0.1975761059519339,1.5516606933421048e-05,-2.377332535347584e-06,0.5856962741428571,0
pcoa1_freq_unified,3040,0.5219184477091381,0.3457987416660591,0.16684977836205292,0.16133642636727422,-0.06246839439598536,0.6954119758083197,0
pcoa2_freq_unified,3040,0.524772325057391,0.32596016494426167,0.15480924421375253,0.21987007058661084,0.007130830142122684,0.8547578924051146,0
mpd_unified,2535,0.2105919584945548,103.77062310213843,0.1622394355677157,68.63417101537136,4.972571313814844,0.41817747586634646,0
mntd_unified,2535,0.08691267390823121,97.315559753018,0.15214731312488952,62.65584514763502,-6.908735327040899,0.27594597949163224,0
ses_pd_unified,2535,0.18143026805471085,1.088500390540847,0.19928596469050874,0.7717033617220809,-0.07556662393257285,0.39921606720141595,0
ses_mpd_unified,2535,0.2350549576657407,1.1116072243383186,0.20213763006325305,0.7985977348674019,-0.06016615675539668,0.4159232174619781,0
ses_mntd_unified,2535,0.11643881601171313,1.1497803567788514,0.18943024381691764,0.8518299934479728,-0.09632168997888128,0.31103678562481574,0
dark_n_unified,3094,0.694034118478323,15.35893263099216,0.14354142645787066,11.616588732047564,-0.44054788731837846,0.833515707580207,0
hill_q0_unified,3102,0.4287210832667606,2.295102303343611,0.16393587881025792,1.5972190668763253,-0.16055901449593635,0.7089048983466931,1
lcbd_pa_unified,3094,0.4223003673811626,1.1350341358297406e-05,0.19562743414185294,8.94710275569997e-06,-1.3775204747533489e-06,0.5963731050573162,1
pcoa1_pa_unified,3094,0.6942044428693852,0.1622649771994361,0.1265544829530857,0.09158693556933703,-0.01715819408718976,0.8515970853296397,1
pcoa2_pa_unified,3094,0.7803515877957572,0.12656700517392802,0.12093667094014046,0.09973174628335377,-0.013011498608730847,0.888440051835197,1
lcbd_freq_unified,3040,0.3922625516786744,1.956260526050137e-05,0.19634817394709145,1.5562365008516834e-05,-3.208730856176875e-07,0.5838483478496319,1
pcoa1_freq_unified,3040,0.5241438037883352,0.3449929974286006,0.16646100237406428,0.16032829572796473,-0.0640503979206535,0.6975806271766033,1
pcoa2_freq_unified,3040,0.5249353044384926,0.32590426611479884,0.15478269601408814,0.21318551839623678,0.020527140444508513,0.852649228540129,1
mpd_unified,2535,0.19963667034131327,104.48819876492665,0.16336132408517504,67.62053087851001,-3.2285500093282824,0.41720059394002373,1
mntd_unified,2535,0.08991629151272518,97.15536724086516,0.1518968612920209,62.4262039579807,-5.748243261556958,0.28603914338076897,1
ses_pd_unified,2535,0.18337363359485515,1.0872075189170882,0.19904926181837312,0.7874744169237385,0.004999256398792806,0.399621917631394,1
ses_mpd_unified,2535,0.2303878248388075,1.1149931729751983,0.20275334001726328,0.8049351594859462,-0.05624125171514673,0.4058548206581035,1
ses_mntd_unified,2535,0.10912453496282082,1.1545295942930418,0.19021269693063925,0.8539045473762905,-0.08497439794717343,0.3048511996242288,1
dark_n_unified,3094,0.6925640511391626,15.395785774994785,0.14388584836443724,11.625669515315918,-0.2699566859810186,0.8321256219443892,1
hill_q0_unified,3102,0.4293399489029759,2.2938588259611135,0.16384705899722238,1.6194881443127365,-0.026288128917459807,0.7034955280897435,2
lcbd_pa_unified,3094,0.4283266454751854,1.1290985573987919e-05,0.19460441470839301,8.91622801946765e-06,-5.966843529223162e-07,0.6006572560020718,2
pcoa1_pa_unified,3094,0.6800109837751511,0.1659880194587758,0.12945817601288948,0.09223730900880399,-0.026115542707536604,0.8474487205812115,2
pcoa2_pa_unified,3094,0.7798928677906355,0.1266990993133051,0.12106288887067469,0.09888061898859178,0.0005002870338460873,0.8870025328249717,2
lcbd_freq_unified,3040,0.38826384827326255,1.9626857352073486e-05,0.19699306662291202,1.5561623458787806e-05,-1.1252052755466592e-06,0.5815249325144167,2
pcoa1_freq_unified,3040,0.510253437487909,0.34999199702933026,0.1688730469390477,0.16074062975218642,-0.07099900600409113,0.6994811448048873,2
pcoa2_freq_unified,3040,0.5263703685540224,0.32541165189234783,0.15454873725572382,0.213696414287773,0.01856277499548129,0.8572102769101532,2
mpd_unified,2535,0.21474309867675057,103.49742206037554,0.161812301360682,66.28546837002638,-4.154146112387457,0.4336849234612932,2
mntd_unified,2535,0.08145826441894666,97.60578860761075,0.15260106934362444,62.78081501097174,-6.20638827267436,0.2809571547255413,2
ses_pd_unified,2535,0.18960970965070778,1.0830483941215068,0.19828779659120513,0.7817270470539156,-0.009397010546450889,0.4103200188286136,2
ses_mpd_unified,2535,0.2269309140679141,1.1174945063962767,0.2032081891750094,0.8029024146939256,-0.06610381792711342,0.3986477384077567,2
ses_mntd_unified,2535,0.11059340513589055,1.1535774108751728,0.19005582145790925,0.8551649852273937,-0.008836587988046877,0.3030020231795888,2
dark_n_unified,3094,0.6932676269745397,15.378158839412146,0.14372111064871165,11.664131911736245,0.11144997291574316,0.8327936549310287,2
