target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed,run_id,scheme,family,features,substrate,index,fusion,model
pd_inext_q2,888,0.0566584174256777,0.9022772244501772,0.2368437157184964,0.714777473787979,-0.026498802646628,0.2773524671052787,3,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q0,895,0.7711106472742195,5.417293136745785,0.091710992156207,2.883378761375298,0.143975341486843,0.2871016563238979,3,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q1,895,-0.2725265546827113,2.8849616831364684,0.1984216417624669,1.7428973817105051,0.1456371802366179,0.2044110975901957,3,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q2,895,-0.0737738490074026,1.6956610529461278,0.2139720103395841,1.2379773067026594,-0.0357408284130484,0.1091494038576466,3,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
lcbd_count_sorensen,2499,0.4348774983392097,1.5934471759145156e-05,0.1941282420506396,1.2737943036633334e-05,-5.574055763540739e-07,0.5847970979629808,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q0,888,0.6123182916638722,2.1806308402645223,0.1082793707706782,1.4617953454041182,-0.1709893441059268,0.3774867679519599,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q1,888,0.0033637905784547,1.1779355867184145,0.2202637240042215,0.8961183855154085,-0.1239781354837343,0.198200773350693,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
pd_inext_q2,888,0.0458582724785856,0.9074275284981036,0.2381956473806684,0.7219404271601096,-0.0193630406077096,0.2617503768903653,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q0,895,0.7531203912892056,5.626160938232872,0.0952469782696284,2.725341673973214,-0.5259988902983527,0.2568596134081876,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
td_inext_q1,895,-0.0374097623424432,2.604844411195357,0.1791557605864813,1.6810432926935432,0.0930128337545838,0.1923198467664019,4,C2D02_serpentine_kndvi_raw100_pg-all_unified_ctr,kfold5_block20_unified,C2D,topo+area,serpentine,kndvi,late,C2D-B
