target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.15093296506496245,1.953157927317813e-05,0.23795148066949107,1.592547449231055e-05,-1.6492910574395933e-06,0.4116261231007097,0
pd_inext_q0,888,0.024229348899960312,3.4595401114974904,0.17178369649373093,1.8340415322185994,-0.9098373446725952,0.2852244447282606,0
pd_inext_q1,888,-0.10850416418621767,1.2422868155945037,0.23229684489496835,0.9736000147800624,0.002497014020265909,0.029878565893890364,0
pd_inext_q2,888,-0.13968703720204867,0.9917410958476338,0.26032757982384086,0.7932262877443826,0.023349711324026495,0.00018329220476530087,0
td_inext_q0,895,-0.08694009133697755,11.805172700822641,0.19985333516919115,4.564778230123841,-2.8693796246273338,0.03864233363042951,0
td_inext_q1,895,-0.020004803362194234,2.5829008248012064,0.17764652652492172,1.5952512512137376,-0.20955782226352831,0.10564939804090095,0
td_inext_q2,895,-0.06519971208923692,1.688877515693825,0.21311600960726398,1.2732420922282823,0.055419011571307394,0.02290950966011481,0
lcbd_count_sorensen,2499,0.27813382876011605,1.8009212218318087e-05,0.21940461921196103,1.4528362786243142e-05,3.680524093979323e-06,0.45604902734533653,1
pd_inext_q0,888,-0.7377533755385068,4.616773463681199,0.22924619628764123,3.4174585697237725,1.3493866081402173,-0.2904947283668004,1
pd_inext_q1,888,-0.2890387169887807,1.3396340959221682,0.25049994082688537,1.0389590403046893,-0.11768736447614557,-0.07725242457302134,1
pd_inext_q2,888,-0.44198372038353995,1.1155413789912425,0.2928245976717665,0.8709097640247359,-0.15575191835471078,-0.11784216670631245,1
td_inext_q0,895,-3.667051956490808,24.461937872078963,0.41412353654901235,20.147250444509453,13.736061512494711,-0.2603460758114138,1
td_inext_q1,895,-0.4116319215063209,3.0385567911043467,0.208985592634957,2.227138880406048,1.0385579935964797,0.06019293471343819,1
td_inext_q2,895,-0.22423021479330507,1.8105652497840345,0.228471536616457,1.3983035363590945,0.3661090458243739,-0.016763729873823675,1
lcbd_count_sorensen,2499,0.191764088054453,1.905616227546409e-05,0.23215951797363005,1.5628141399031054e-05,7.476590219739875e-07,0.36862634770440944,2
pd_inext_q0,888,-0.06924093755016947,3.621448251016789,0.17982325603131605,1.95017805657019,-0.7107161596512822,0.12073423658733656,2
pd_inext_q1,888,-0.25523734410342525,1.3219533729247825,0.24719379918858014,1.066836068382742,0.27401369109331036,0.06209984625853278,2
pd_inext_q2,888,-0.1799132987404295,1.0090915132574325,0.2648819864044877,0.83353696741055,0.21648665877268566,0.11985129467696082,2
td_inext_q0,895,-0.037477009063624056,11.53343790124401,0.19525305465202966,4.481582046627217,-2.789205159160489,0.16678431186173395,2
td_inext_q1,895,-0.08291331702978644,2.6613590473111737,0.18304271927548457,1.6826899365557406,0.08484898638174182,0.0868308858422421,2
td_inext_q2,895,-0.17003200162237309,1.7700335729154153,0.2233569269679399,1.3549624973825685,0.3498443891721175,0.15660355955504252,2
lcbd_count_sorensen,2499,-0.01982325637186011,2.1405670034622142e-05,0.2607833605373423,1.7134770419678102e-05,4.20908822231626e-06,0.36883067439602474,3
pd_inext_q0,888,-0.24034265830587676,3.9004555666752077,0.19367738302157947,2.2431921812334368,-0.14940286546689935,0.07392197779782829,3
pd_inext_q1,888,-0.12206650235910077,1.24986328365226,0.23371357861794684,0.9790154312936675,0.0745865374142326,0.03856346827410387,3
pd_inext_q2,888,-0.23830888970870356,1.0337606599898084,0.2713575265349183,0.8289962500967837,0.051162822309451496,-0.03234779662864876,3
td_inext_q0,895,-0.46010805969729973,13.682392355646106,0.23163335384147063,5.8822990683072165,-1.3692960836028127,-0.12628524920610473,3
td_inext_q1,895,-0.0699547840712278,2.645387730750361,0.1819442454650251,1.5961043942510265,-0.20911450287090816,0.07005661199835413,3
td_inext_q2,895,-0.06900625393378523,1.6918924666508024,0.21349646012018864,1.2540799971695105,-0.009083625987394655,0.10691167834828211,3
lcbd_count_sorensen,2499,-0.01514858430070709,2.1356553964819065e-05,0.26018498385869054,1.735701015646686e-05,6.1999991242178075e-06,0.3247883531544965,4
pd_inext_q0,888,-0.07178952700991137,3.6257616341223446,0.18003743735900274,2.060235282178168,-0.49279987556809934,-0.04586838647695642,4
pd_inext_q1,888,-0.05449611459623038,1.2116458622872412,0.22656725275207432,0.928125554706811,-0.08312368269709472,0.05768683215382446,4
pd_inext_q2,888,-0.11492234689305647,0.980906959324157,0.2574836676854342,0.7716744608409222,-0.08351207906599033,0.02948252243148785,4
td_inext_q0,895,-0.10064661980283907,11.879372291318171,0.20110948245348176,4.579841537688706,-2.827474766338262,-0.11462697310961523,4
td_inext_q1,895,-0.05005220515334696,2.620668376712406,0.18024409989976883,1.572020219799967,-0.33192211994725435,-0.02174247655897194,4
td_inext_q2,895,-0.14495389991843144,1.7509616496397695,0.22095027986282303,1.288219954595168,-0.08650976437262421,-0.07885616244867776,4
