target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,2499,0.43379337328460454,1.5949748697266825e-05,0.19431435961928595,1.2693589704766376e-05,-9.948150071051129e-07,0.5809497929918767,0
pd_inext_q0,888,0.5889767787157187,2.2453170486928866,0.11149136879291775,1.5543665640241564,0.19035332058758778,0.348544109475962,0
pd_inext_q1,888,-0.007031957101117481,1.1840630752340446,0.22140951113762994,0.9356832366833628,0.14206945792196693,0.1830131663543719,0
pd_inext_q2,888,0.055647345429390205,0.9027606245995214,0.23697060608483514,0.7103351337081396,-0.013363222904115128,0.2733578435280951,0
td_inext_q0,895,0.8282084827007214,4.693214445005977,0.07945284522888071,2.6247513123869193,0.022962936022733055,0.25473343176526253,0
td_inext_q1,895,-0.02874484235140562,2.5939431755243145,0.1784059963550423,1.624549093003302,0.19931746252876575,0.22339223962988294,0
td_inext_q2,895,0.0048311540683750875,1.632416664558278,0.20599132994208755,1.2216809082839586,0.19313828079289247,0.18288411523292789,0
lcbd_count_sorensen,2499,0.44692159708955226,1.576375661099844e-05,0.19204843469322808,1.2583556679212262e-05,4.461085690850721e-07,0.6044412572403296,1
pd_inext_q0,888,0.6416856243895235,2.0964118741733246,0.10409747235535277,1.4610997554339213,0.022526801336496313,0.3943600985893069,1
pd_inext_q1,888,-0.06367348230966385,1.2169069676687108,0.22755103376418337,0.9474590814880913,0.07171899037698563,0.16282298717486685,1
pd_inext_q2,888,0.024438825242167006,0.9175563806188688,0.2408544255335882,0.7250011115762882,0.015975612385867005,0.23884345266509022,1
td_inext_q0,895,0.7900336730063993,5.188530409982284,0.08783819884223049,2.9537659260808597,0.5210158649700161,0.23584354464943474,1
td_inext_q1,895,-0.08365822058845951,2.6622742244510804,0.18310566324859356,1.6034063642669731,0.002350404402488313,0.2485012175038848,1
td_inext_q2,895,-0.044927595399667286,1.6727295649875136,0.2110783326378657,1.2203124085357235,0.05569043320894198,0.11849839418085246,1
lcbd_count_sorensen,2499,0.4331888890098582,1.595826043123501e-05,0.19441805731174935,1.2514272144040402e-05,-5.78453980495234e-07,0.5771243710654762,2
pd_inext_q0,888,0.6172417156209133,2.166739967314775,0.10758961854179035,1.4749013853880275,-0.09751512102708365,0.40218355194916267,2
pd_inext_q1,888,0.04003315520335682,1.1560625387557129,0.21617365400896016,0.8847842873210354,-0.04765480744453933,0.233895994102637,2
pd_inext_q2,888,0.06691663207687715,0.8973579810333775,0.2355524364333869,0.7135255196735069,0.025264036320251523,0.30448440903619006,2
td_inext_q0,895,0.8108500481538637,4.924619251154883,0.08337036710298396,2.6139614526967505,-0.20978918569613195,0.2803433514131087,2
td_inext_q1,895,-0.26175288604402924,2.8727231612295334,0.1975799017755151,1.7192203308227323,0.1571701293739159,0.22670807394935982,2
td_inext_q2,895,-0.06698497051939878,1.6902921896453647,0.21329452442828914,1.2178161420341507,-0.09776047045256553,0.10892439015772187,2
lcbd_count_sorensen,2499,0.43984251015996434,1.5864319377744306e-05,0.19327358187219992,1.265967004201904e-05,-1.5271681096801133e-06,0.594480647953982,3
pd_inext_q0,888,0.6090698287661584,2.189747753880602,0.10873207172835153,1.5391852120046652,0.1177302486094884,0.34571677686893687,3
pd_inext_q1,888,-0.02739460389360393,1.195974312398896,0.2236368090349086,0.9202281519057588,0.012555028958264715,0.15649474047512693,3
pd_inext_q2,888,0.00922735837210964,0.924682223273375,0.2427249272000212,0.7238242157063507,-0.016723410438573335,0.2258782989972706,3
td_inext_q0,895,0.7981056883641107,5.087818175001421,0.08613321098958635,2.755347257663282,0.09763600758593051,0.2678243553461395,3
td_inext_q1,895,-0.2103146583020541,2.8135573309711783,0.19351059948816582,1.7227478616764023,0.12340391749658827,0.18846807548058422,3
td_inext_q2,895,-0.0756383296860006,1.6971325713946877,0.2141576982517663,1.23530914916542,-0.04089034214298731,0.11197498037804703,3
lcbd_count_sorensen,2499,0.433139024400925,1.5958962371351946e-05,0.19442660898531502,1.2706159304654866e-05,-7.104020015906374e-07,0.5863142108175909,4
pd_inext_q0,888,0.6040178223628936,2.203851433905536,0.10943239090684467,1.4879060481283297,-0.10754504971660998,0.3804609074323708,4
pd_inext_q1,888,0.018634228109697837,1.1688766011259843,0.21856977237835373,0.8819485033361121,-0.11826723117409815,0.2233178977207562,4
pd_inext_q2,888,0.04646892323269669,0.9071371051907526,0.23811941256792984,0.7090077832131052,-0.03512895251856922,0.2761706775264264,4
td_inext_q0,895,0.6932269605154311,6.2715968831985816,0.10617375837768116,3.0399691090252445,-0.15129502079567067,0.2299001221120411,4
td_inext_q1,895,-0.14328743656670517,2.734540362518633,0.188075977358141,1.7455131263507377,0.17292950587211464,0.1506098370055565,4
td_inext_q2,895,-0.09953997948258375,1.7158848755274458,0.2165240132690359,1.2546576028154126,-0.13144075157742208,0.028474376483321996,4
