target,R2_mean,R2_sd,RMSE_mean,RMSE_sd,MAE_mean,spearman_mean,n,n_seeds,R2_ensemble,RMSE_ensemble,spearman_ensemble
lcbd_count_sorensen,0.2417279177384494,0.00993737125097309,2.588235374061352e-05,1.692833730772016e-07,2.0364886486586388e-05,0.4636026195415683,1839,3,0.24952977883144856,2.5749224864385152e-05,0.46856685180528224
pd_inext_q0,0.12539620468126622,0.015343324334432308,1.4657806174467638,0.012859655792334987,1.1103604713675008,0.4116203898306643,747,3,0.1311869490912776,1.4609575799145036,0.4141813120680206
pd_inext_q1,0.12714662728702167,0.008238827391802945,1.0497508865867233,0.004948466510695352,0.798848618842945,0.3808394474697283,747,3,0.131667215653281,1.047036734688767,0.38263510629452285
pd_inext_q2,0.10029927359332669,0.011402530245259097,0.8686547222060316,0.005512024371113809,0.6752816204984414,0.3541886364008162,747,3,0.10461227412673035,0.8665817658277882,0.35728214194282276
td_inext_q0,0.011039708422596975,0.008938393582776238,2.272928616048535,0.010285113887702344,1.7576536562595362,0.1337381624180581,748,3,0.018684327139131374,2.2641422088227605,0.13688830217773115
td_inext_q1,0.12841314246954516,0.003262486781182678,1.57124860905604,0.002941303955603692,1.178724671482574,0.3177052880300492,748,3,0.1337640507238006,1.5664198524435855,0.32002685309436807
td_inext_q2,0.10749488896799471,0.006877393453446024,1.4206917846017622,0.005470382194521672,1.0688432075647025,0.3082779681655418,748,3,0.11367202483776506,1.4157738553179224,0.3128097650108264
