target,n,R2,RMSE,nRMSE,MAE,Bias,spearman,seed
lcbd_count_sorensen,506,0.04716415473946323,7.447690424961327e-05,0.24042287706419507,6.127072015950282e-05,-1.044814569186211e-05,0.27748402953546897,0
pd_inext_q0,96,-0.07369716343323307,1.3843141728316404,0.2678461544644709,1.100614249794104,-0.13527601668561043,0.027645143787303313,0
pd_inext_q1,96,0.33214561076206606,1.0294749719456484,0.22304226300305316,0.8475392684263617,0.04435639445947407,0.57377916440586,0
pd_inext_q2,96,0.3006492069609876,0.8597135199080633,0.21831941118083886,0.7028494531268771,0.024508559728005547,0.5772788931090613,0
td_inext_q0,99,-0.15421718849652044,2.7655942663888586,0.27910302430807804,2.2253261709269467,0.40796329694467914,0.21099019515717582,0
td_inext_q1,99,-0.4593713801608805,2.1143747007216427,0.2896116542565839,1.728851319684461,0.2850368149075535,-0.14144756168144826,0
td_inext_q2,99,-0.41425083611946323,1.8700910716282548,0.30341293159530247,1.5440562022501043,0.3883617463854124,-0.060297218907887175,0
lcbd_count_sorensen,506,-0.013498091288652425,7.68111098656127e-05,0.2479580510286916,6.355965319241839e-05,-9.326206698795502e-06,0.20167452900586832,1
pd_inext_q0,96,-0.056199150549618215,1.3729877719274366,0.26565464838467084,1.1045610461918436,-0.11481292814402083,0.04316332067281606,1
pd_inext_q1,96,0.2900621796512385,1.0614145993519344,0.22996218526469747,0.8725066222130177,0.1126243854214354,0.5415626695604993,1
pd_inext_q2,96,0.21533095074068032,0.910645785357228,0.23125337341997743,0.7385837299522579,0.013476828866488781,0.521215409658166,1
td_inext_q0,99,-0.08791314799909822,2.6849846682556238,0.27096792549742654,2.142161003346206,-0.1302220724780821,0.18094328142711513,1
td_inext_q1,99,-0.41974869870291154,2.08547400486914,0.2856530473303125,1.699668957754785,0.3221206236461059,-0.10050123840876249,1
td_inext_q2,99,-0.2825583652704473,1.7808941343761475,0.28894117423996657,1.4522104691655007,0.2101752616729605,-0.0038466533498159824,1
lcbd_count_sorensen,506,0.040894213178001126,7.47215424858052e-05,0.24121260683583068,6.170135991673504e-05,-7.675440333851079e-06,0.2587147754031874,2
pd_inext_q0,96,-0.15241132670641688,1.434159722709572,0.2774905972607628,1.131264885062275,-0.04305786616091584,-0.039744981009224085,2
pd_inext_q1,96,0.3474730375642454,1.0175930477283084,0.22046796898087054,0.829832037009298,0.0374869286445425,0.5684617471513836,2
pd_inext_q2,96,0.2532837233856141,0.8883498425158665,0.22559144418409868,0.7305221931909155,0.10277744052031056,0.5339120998372219,2
td_inext_q0,99,-0.1208629754228625,2.7253416869727425,0.2750407448957373,2.1545912888788683,0.24244940497211354,0.22436843196205872,2
td_inext_q1,99,-0.4783067780062402,2.128047537395418,0.2914844598884904,1.7348442492307719,0.33663635734496933,-0.08280792457653867,2
td_inext_q2,99,-0.2960851947589309,1.7902608295925997,0.2904608737338041,1.4525637889312673,0.15665525958710347,0.008416873326526611,2
